x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
The man was as handsome as a prince	The man was as handsome as a hobo	he was good looking	he was ugly	3.430227094591587e-14	7.723381335216119e-19	1.0787865186196112e-10	4.952312594839287e-09	5.297202489671112e-23	7.566812563372222e-25	1.0490045210350936e-27	6.466382390863544e-27	0.9859166298518005	0.8604190930776604	0.999980197401363	0.008473304591023646
The conversation was sharp as a tack	The conversation was sharp as a rock	The conversation was sharp and witty.	The conversation was dull and not sharp.	5.94710280405133e-14	3.7958344327778735e-15	1.3870535503617883e-17	1.6428657990567415e-20	3.644548419308189e-29	1.0241786093218452e-31	1.0934609328209772e-30	7.781314276640925e-34	0.997197708892269	0.0007111164763601235	0.9708712930223907	0.007540326032727286
He ate it like a fat boy eats cake	He ate it like a young boy eats broccoli	The food was tasty to him	The food was unpalatable to him	1.9368917341213823e-20	1.2207630467250568e-19	3.756832186170655e-11	5.563472030912991e-12	9.448886525662672e-27	1.3007492767482477e-28	2.305398145955649e-25	4.736341679462323e-27	0.9864207692756187	0.02013098885348056	0.03937221411473732	0.9732709017382409
He picked it up like a mother holding a baby	He picked it up like a playboy holding a condom	He held it with pride and care	He held it with disgust and caution	1.6526505092094672e-15	7.62210360135053e-21	1.2907388628011438e-11	1.1104389624504236e-15	9.924642428122167e-23	2.3634169543565114e-28	4.537894414824294e-29	4.6115120674943925e-32	0.9999976186433484	0.0010151912054080295	0.9999995427651552	0.00019508248147996488
He rushed through the math test like an ape	He rushed through the math test like a rocket scientist	He rushed because he is dumb	He rushed because he is smart	1.8930714752828883e-19	1.421403685264305e-18	7.354873132669886e-19	6.272876639391715e-15	2.1133206801620755e-30	1.816641905683056e-28	7.333672354481634e-32	1.3185746004590826e-28	0.011499343231963026	0.9994441273353866	0.966461722160731	0.42056891378183614
The bear was as hungry as a lion	The bear was as hungry as a piece of paper	it was starving	it didn't need food	1.2736705405957221e-12	4.457704684326978e-20	7.515811267643542e-09	1.974956634318072e-10	2.167816731633693e-21	5.136256773398619e-25	1.4958402435668122e-28	8.278345518615594e-31	0.9997631238821114	0.005503785126177586	0.9999999309978506	1.611744221767623e-06
That conversation had the ease of doing your taxes blindfolded.	That conversation had the ease of a Sunday morning.	Having that conversation was difficult	Having that conversation was easy.	1.861913856543984e-30	1.3462115093953298e-23	5.636081441567896e-11	2.4273654329840883e-15	1.1023798653152151e-41	4.560739513704739e-41	1.0851350519401229e-35	3.7990116853567925e-35	0.19465947855508395	0.7778250510670199	1.0158908270879914e-06	0.9999987994946012
Their conversations were artillery bombardments.	Their conversations were a hug with words.	Their conversations were heated and antagonistic.	Their conversations were friendly.	6.742696894156746e-20	4.1813048741466985e-20	1.1656482038154802e-17	1.582186098836349e-14	1.4047695168245785e-32	2.4798328693300682e-31	6.614836143481146e-33	6.985660888097018e-29	0.05361081752850718	0.9999053173359096	0.6798632247092143	0.996462667005621
The story was as disturbing as a nightmare	The story was as disturbing as a newborn puppy	The story was very disturbing.	The story failed to be disturbing, and in fact seemed cute.	6.557134461386295e-16	2.9815341824205506e-22	8.440905347954359e-14	1.6965339820456876e-30	3.600199729583205e-25	2.9937524484744747e-44	2.2400859274251334e-31	3.113692488433871e-48	1.0	1.3899879689047932e-17	0.9999993777888168	0.00010399552841868008
Their expectations of the house they could afford turned into melted ice.	Their expectations of the house they could afford leapt past the second story.	Their expectations were not met.	Their expectations were exceeded.	1.9131110085464129e-31	1.3190723234066792e-36	6.2134630128587e-13	3.566885414257034e-14	5.457681249929237e-40	4.814161721884024e-41	9.52163648352501e-45	5.5444802237384533e-45	0.9189411895491775	0.36800990802529937	0.9999825540006222	0.00011515694857348658
Those that heard the child sing were carried away on gentle waves.	Those that heard the child sing were tortured by the intruding notes.	Those that heard the singing were pleasantly entertained.	Those that heard the singing were unpleasantly inundated.	6.81249126599393e-31	5.171289590667178e-33	1.965291059855063e-22	2.1496041456979304e-26	5.47292564113027e-46	1.122400114039652e-48	7.161246973638238e-47	3.8201562763890894e-50	0.9979533743839	0.0005331640593344458	0.8842916670252726	0.032915308953458754
She sings like an angel	She sings like a bullfrog	her voice is magical	her voice is awful	3.076247089246233e-08	2.1265600272157568e-14	2.0036246359368482e-11	1.896475376853001e-12	2.2413509877138003e-16	2.0559671184840882e-20	2.8602329189689256e-23	2.1149088926524e-23	0.9999082794905662	0.4250951978317945	0.999999872388012	0.0010276115648063316
HIs opinions were as firm as concrete	HIs opinions were as firm as a cotton ball	He was very certain of his opinion	He was very uncertain of his opinion	2.2645497247055897e-21	3.870549946460514e-24	9.586547780236692e-11	3.732752576119683e-12	5.489883571142983e-31	9.438117709711443e-34	4.664122401341794e-34	1.60561632136525e-36	0.9982837669364129	0.003430673208764123	0.9991511362424205	0.0016983147792145237
The pilot landed the plane like he was handling a new born baby.	The pilot landed the plane like it was on a roller coaster.	The landing was smooth and gentle	The landing was bumpy and rough	1.2219222168268762e-28	2.687866915698284e-20	3.324812706537144e-09	7.639826637423861e-11	9.609593632726714e-34	1.9800326719691944e-37	1.0433948766403696e-24	2.45046079753786e-27	0.9997939949543229	0.0023430431917791533	9.209929853995745e-10	0.9999999999191975
The man's personality is like a Beanie Baby	The man's personality is like a drill sergeant	The man has a soft personality.	The man has a hard personality.	1.3590415800361608e-19	1.1645510046521304e-16	4.069920435460348e-19	6.362712044561255e-18	2.8532003912532235e-33	3.319401814173211e-35	1.0958018216295576e-33	5.208810166925238e-32	0.9884998328594012	0.9793959873250478	0.7225117225676053	0.9993631390451071
The poster was as colorful as a rainbow	The poster was as colorful as a sidewalk	The poster has a lot of color.	The poster was dull and colorless.	5.103235750361237e-12	1.3540899083051284e-18	8.096512863800623e-17	3.6992698958060957e-16	1.507920428394046e-24	3.325235918129505e-25	4.25492715115523e-31	1.0836150041804753e-31	0.8193242564500542	0.20297957244702772	0.9999997178282176	3.25876021351856e-07
She is as eager as a beaver	She is as eager as a sloth	she is excited	she is bored	8.168467115747949e-14	5.4662934158826234e-15	9.390142943653755e-07	8.356546307786918e-07	2.481813918731967e-21	7.719300888570595e-23	6.360002262565958e-23	3.968738268675602e-23	0.9698347792447872	0.3842422274691939	0.9750138782567767	0.3395555246933884
The motor on the boat is a Babbling drunk	The motor on the boat is a Roaring lion	It is barely running	It is running strong	2.2493115260761356e-28	7.590885788871867e-20	1.7685230768901708e-11	3.389691725812089e-12	1.8380834821409593e-36	7.910989042146209e-37	8.538596099071402e-29	3.12459953689317e-28	0.6991083964657179	0.785379319379499	2.152676413365971e-08	0.999999997468159
The lawyer's opening argument was a Russian novel.	The lawyer's opening argument was an airport paperback.	The lawyer's opening argument was long.	The lawyer's opening argument was tawdry.	2.8717203949148956e-25	4.934957142999749e-30	2.3785618001437626e-17	5.625675042562934e-22	1.7165679828779813e-34	4.462597931805029e-38	3.9989175215879335e-39	3.1441382559305654e-42	0.999740095462175	0.0007856296387130703	0.9999767045383298	7.04503699027118e-05
The house had the cleanliness of a museum	The house had the cleanliness of a paintball arena	The house was very clean.	The house was a mess.	7.391565148252905e-15	7.64526190184898e-19	6.72194434108939e-13	2.925210050576883e-11	5.507796017441747e-24	3.419346525559254e-24	2.772680521665184e-28	1.3602808524700694e-27	0.6169718911635317	0.8306810554595002	0.9999496615172321	0.0003976607553504376
The grapes had the freshness of a secondhand toy.	The grapes had the freshness of an early summer morning.	The grapes weren't fresh.	The grapes were very fresh.	7.578988019900238e-29	1.4166473315330612e-23	8.692228042558378e-16	2.0779550780162503e-15	4.959924789580127e-38	6.162562171577387e-38	3.5175230164591556e-34	3.288852703746836e-33	0.44593666928101744	0.9033808113967673	0.00014098629873740337	0.9999812626248226
The toy had the enjoyment of an execution	The toy had the enjoyment of roller coaster	The toy was not fun	The toy was fun	4.263813840586261e-24	2.443922984589703e-22	4.365197590098945e-11	2.162007721784487e-09	6.731662887872168e-30	7.621262371722347e-28	9.946670772617628e-29	3.0620189896272815e-25	0.008755405761384396	0.999675265216306	0.06338762872677889	0.9975172131761175
The movie's message was as heartwarming as a cup of mint tea	The movie's message was as heartwarming as a Popsicle	The movie message was very heartwarming.	The movie's message wasn't heartwarming at all.	1.7459042015385911e-25	1.3788031163409442e-24	1.4946891825202409e-19	4.334866537250865e-21	4.0654256801015063e-39	2.733407790079333e-40	3.387011815658466e-37	2.8670698515635476e-39	0.9370003475448554	0.00839384175685542	0.011860623509291873	0.9129601790456964
The book was as classic as pancakes for breakfast	The book was as classic as a bride wearing purple	The book was very classic.	The book wasn't a classic.	1.2320941814192073e-19	9.456942335984304e-24	1.3280414510519248e-14	3.9723269558865097e-16	1.6189057898882522e-30	2.378241822275459e-34	3.380653192515198e-34	1.9327196670455648e-37	0.9998531173021584	0.0005713734158487903	0.9997912202549578	0.0008120075368372927
The toy was as new as A quarter from this year.	The toy was as new as A quarter from the year you were born.	The toy was recent	The toy was dated.	3.929061401184075e-30	1.4944063973105719e-31	5.591386352143155e-12	9.094446733136083e-16	2.9825708734967847e-36	5.603437632078897e-39	3.355003360474832e-38	1.7024248585248095e-40	0.9981247955946847	0.0050486682076702925	0.9888764294807434	0.0294859573747006
The woman was as tall as a tree	The woman was as tall as a footstool	The woman was tall	The woman was short	5.057142204111632e-12	3.6106671623523295e-17	1.372259829047214e-09	4.3141462024875215e-10	6.699764623019156e-16	2.512530294685515e-17	8.07669203781794e-21	6.100558822125598e-22	0.9638537776725931	0.07022833951539575	0.9999879449575807	2.42799488379227e-05
Tom had the joy of a robot.	Tom had the joy of a dog.	Tom is not very joyful.	Tom is very joyful.	7.641409287401244e-20	4.362759871031116e-18	4.379121312542263e-16	3.235411706529858e-15	9.090349281464731e-32	1.444468067373844e-29	5.625544843519058e-30	2.310140851077733e-27	0.00625385892806562	0.9975707632456248	0.015902092954617527	0.9937861263969688
The movie has a depth of A canyon.	The movie has a depth of A pothole.	The movie is deeply philosophical.	The movie has little substance.	8.112645082542122e-26	1.6973107714501904e-30	1.3170393471936358e-16	1.3855735132731962e-16	2.954071988411281e-35	2.3795667429918845e-34	1.911956819640225e-40	1.2596461961773268e-38	0.11043367347298409	0.9850484203369599	0.999993527766241	5.293314519762654e-05
The movie has a depth of A valley.	The movie has a depth of A flatland.	The movie is expansive in it's meaning.	The movie lacks depth.	1.4506556556112343e-25	4.0347958007209215e-28	3.711171900282394e-23	4.037595987730321e-14	4.551756009952098e-40	3.2795067091499916e-33	5.355073207745867e-43	8.552391760011954e-35	1.3879390353117689e-07	0.9999999937385081	0.9988248973724746	0.025415494563482494
She was as delicate as An elephant	She was as delicate as A snowflake	She was a lumbering clod	She was fragile	1.3570381046671411e-17	1.0746825291878544e-15	3.583814410722021e-16	4.866963314363253e-07	2.3726441759019675e-32	6.4955504556631576e-21	3.496404563260499e-31	6.173704221756261e-19	3.6527222628602734e-12	0.9999999999994337	0.06354725574417082	0.9895882276953385
Her dinner tasted like An old shoe	Her dinner tasted like Manna from heaven	The food was disgusting	The food was gloriously delicious	1.4335501030311478e-21	2.256357933981116e-21	1.1839224451860174e-07	1.3280200053311033e-12	3.333947368540197e-26	4.514634418511023e-30	2.076728899427835e-28	3.29907345226894e-30	0.9998646042466424	0.01563749703599861	0.9938095214901106	0.4222161241279714
The boy's lemonade stand was as successful as a Fortune 500 company	The boy's lemonade stand was as successful as the 1962 New York Mets	The boy's lemonade stand was a wild success.	The boy's lemonade stand did terribly.	8.849218306484931e-21	5.5642360944438484e-27	1.0129789583281661e-19	1.4439905976026056e-19	2.7883396563373105e-33	1.860467846060779e-35	3.8467191043801797e-39	2.1503597744081407e-40	0.9933719104330057	0.052941640524619644	0.9999986204285447	1.1558033238958456e-05
He is as famous as a movie star	He is as famous as a roach in a dumpster	people know him	no one knows him	2.2808938625036906e-12	1.971276256542943e-21	1.3017726757009589e-08	1.1233840405544572e-09	8.177073936862512e-21	3.329774242289483e-21	6.373847966339566e-30	1.356331150050758e-29	0.7106267337112921	0.6803031055181943	0.9999999992205221	4.073342652784087e-09
She is as fancy as a prom queen	She is as fancy as dish water	she is elegant	she is dirty	3.924432793105861e-15	2.855205228617342e-17	3.46071703502776e-08	3.508597351689724e-08	2.5543097459098624e-23	4.969895880213032e-27	1.852453584661607e-25	3.236677425728375e-26	0.9998054688125266	0.14873607391375343	0.9927999498537584	0.8668896861474044
Her face glowed like the sun	Her face glowed like the reflection of a dusty mirror	Her face was luminous	her face was dull	8.317744814112096e-11	1.2824527583094144e-17	7.676690659791486e-12	8.928557840746938e-11	1.6258224171104281e-18	9.78708177664788e-22	4.235567402366406e-27	3.205303780507354e-29	0.9993983848655801	0.007510751777115773	0.9999999973948155	3.275035141915775e-08
He was the size of an ape.	He was the size of an ant.	He was huge.	He was small.	7.004008245235233e-17	3.2275453685237945e-16	3.753208147365835e-11	5.298578792219805e-11	3.7622178700105375e-22	1.4533387132006552e-22	4.761135023141778e-22	9.313039863540455e-21	0.7213454230601326	0.9513631583324763	0.44140116186355643	0.9846343699885307
The song had the creativity of an ameba.	The song had the creativity of all the paintings in the Louvre.	The song was too simplistic.	The song was very complex and beautiful.	2.201412876339793e-25	4.293183135115267e-28	4.88153959090151e-15	1.2696816789672453e-14	9.954340839598991e-36	5.334705853291603e-35	7.35830242140261e-40	3.45875713507912e-38	0.15725309295328294	0.9791687603979933	0.9999260849246526	0.0006479300260474095
That movie was as long as a 25-year-old tapeworm	That movie was as long as Howie Mandel's hair	It's extremely long	It's as short as can be	1.2706691559981041e-23	7.224180282304905e-27	1.3929076975052297e-09	1.0316535423143271e-10	1.2726383257747083e-31	2.2601149927927e-35	1.7485956177298963e-34	3.7954116245465395e-39	0.9998224386584958	2.1705014050139083e-05	0.9986278926844139	0.00016790182712389764
The playground is as safe as Dracula's fangs.	The playground is as safe as an insurance policy.	The playground is dangerous.	The playground is secure.	2.7543088773700986e-26	8.330622197303963e-22	6.18706727064221e-13	4.499129204027334e-14	1.6765935102866726e-33	1.1561441716933228e-33	9.42935611885746e-30	1.4334629714258897e-28	0.5918633133424434	0.9382797198535232	0.0001777741167293384	0.9999919346723979
The manager added kindling to our spark.	The manager added water to our spark.	The manager motivated his employees.	The manager demotivated his employees.	8.1872950013438595e-25	1.574318251202912e-24	1.7042853984681561e-15	9.440962446097887e-19	2.537238531346914e-37	4.0368495435788434e-40	7.440902004762388e-38	1.0401554898625215e-40	0.9984114867778855	0.0013959376121697583	0.7732350942897417	0.20487580433960473
The student was as gifted as an entrepreneur	The student was as gifted as a blind otter	he has talant	he was talentless	3.8451170448117574e-18	7.501972306008153e-25	2.5851481392927718e-16	1.5153475744830737e-09	7.462790422804122e-38	2.867072043772122e-30	1.752224939981859e-45	8.449428527592976e-36	2.6029308348785946e-08	0.9999999997926221	0.9999999765205131	2.9470496372986387e-06
The woman was as glamourous as a movie star	The woman was as glamourous as an old shoe	she was fancy	she was unkempt	5.2725627105233105e-17	6.554288537474896e-22	2.2817557080574867e-08	5.669013430910763e-09	9.713635048571219e-27	1.223974894890262e-28	1.7332054036186888e-30	5.874008658797656e-32	0.9875562134412008	0.032780063293779124	0.9998216016770224	0.00047968230600882396
His height was comparable to a redwood tree	His height was comparable to a mouse	He was tall	He was short	2.553576138504326e-14	4.963326011293508e-14	2.381634863480559e-06	4.105541129121502e-07	1.2888431232150143e-17	2.6617662742241692e-20	1.605324806063164e-18	1.3244145419773627e-17	0.9979390195918834	0.8918934627533016	0.8892402492610841	0.9979942628335133
She came up to eye level with a giraffe	She came up to eye level with a toddler	She was tall	She was short	5.497736953137115e-18	4.603479758062471e-17	1.0741833170927865e-06	1.009558099086068e-06	1.986191569113184e-21	6.662327231096868e-23	2.272492678790634e-22	9.15976107111031e-24	0.967545405963283	0.03874539441994346	0.8973321246806565	0.12086822950104278
The restaurant's plat du jour was the ambrosia of the gods	The restaurant's plat du jour was hot garbage	The food was delicious	The food was disgusting	2.3943248535141295e-28	3.509748126166135e-27	8.441965862396523e-07	1.1839224451860174e-07	8.231856949809894e-33	1.8106440314947408e-35	3.523973279857164e-32	7.277521039013143e-31	0.9978052702225781	0.9538137485834822	0.18936176471706717	0.9999751206630092
The car was as useful as a pool with no water	The car was as useful as silverware during dinner	the car was useless	the car was helpful	8.187507391202675e-19	1.997133082891596e-20	6.871632681075062e-09	8.453344590774357e-10	2.1431380076466213e-24	3.373191981207157e-28	4.810136679166534e-28	7.708860223806733e-29	0.9998426297732956	0.13812630114673485	0.9997756067364891	0.18602111777656238
My dog eats like a mayfly	My dog eats like a tarrare	My dog is never eating	My dog never ceases eating	2.233728760330185e-16	8.067565070078393e-24	6.1885575108253355e-12	1.5456407267384032e-18	3.8797407176266514e-26	8.488294916556341e-28	2.138775140112081e-33	2.3432904940684064e-35	0.9785899100899423	0.010837488554489318	0.9999999448732486	2.7606138245840616e-08
That film as disastrous as the launch of the Xbox One in 2013	That film as disastrous as the Abraham Lincoln presidency	It isn't very good	It's quite successful	1.8741867652968743e-28	3.0707670495527937e-26	2.8687710761605176e-09	8.91355919092446e-09	2.0401287992142665e-37	2.7846348830156013e-37	3.380575816389764e-34	6.274033297037582e-35	0.4228453316228283	0.1565385713933349	0.0006031216171956789	0.9955812629889852
The concept was as confusing as a scrambled egg	The concept was as confusing as a kiddie puzzle	The concept was hard to understand.	The concept was easy to understand.	2.18279313955284e-15	1.493207452895445e-19	6.207323943737974e-14	4.537758252938304e-13	3.4517546499617586e-25	1.6511981991723393e-26	4.7979840794174115e-29	3.642003232704431e-30	0.9543473733212648	0.07055159112115612	0.9998610180116334	0.0002205186575945726
The burrito has the heat of a volcano	The burrito has the heat of an iceberg	The burrito is hot	The burrito is cold	3.553577205334228e-17	1.1326961051072817e-20	1.931239060631655e-10	3.1380767922143444e-11	4.1778131925706564e-20	7.896693585439902e-23	1.730331281322338e-23	7.3388758317578335e-25	0.9981134159317736	0.04068744411811781	0.9995859999372066	0.009208030124689947
Time moved like a snail.	Time moved like a cheetah.	Time was slow.	Time was fast.	2.74318991879621e-14	4.949776100805126e-15	8.5619093885804e-12	9.880081188507295e-13	3.20200493799327e-21	2.966287115324083e-22	2.5151405592925953e-23	6.501419013454152e-23	0.915215841026218	0.7210531867504316	0.9922063256579083	0.1797745506267823
The man has the patience of a monk.	The man has the patience of a cat in a bath.	The man is very patient.	The man is very impatient.	1.224288700258216e-19	1.5678440067953542e-26	1.011815213562814e-14	6.705444219349146e-15	1.360582543508162e-26	1.6455741322551998e-29	4.642466331089469e-34	1.2972950492128924e-36	0.9987919981162144	0.0027866222084463764	0.9999999658788348	7.883539984687428e-08
The art is as colorful as a rainbow	The art is as colorful as a cloudy sky	the art is vibrant	the art is dull	4.437541366962431e-12	2.7641418960200648e-17	4.4801620538841586e-10	2.982906166880923e-10	1.750637945443007e-19	5.498501788540755e-22	7.498481752415287e-25	1.7916135773946837e-26	0.9968689780357278	0.02333546313223422	0.9999957167330608	3.258260651452703e-05
The man's head was as handsome as a work of art	The man's head was as handsome as a trash can	The man's head was attractive	The man's head was ugly	1.8060791701466344e-18	1.1878888178872742e-20	2.9788746977552543e-14	1.4243865049214153e-14	9.400427843345755e-26	1.4315784022845115e-27	1.691115433688654e-27	5.9967600085665606e-27	0.9849995751099249	0.7800282475449979	0.9823281417699536	0.8072814776190986
The building is as old as the universe itself	The building is as old as the baby that will be born tomorrow	It's very old	It's brand new	5.14580233994921e-12	5.543318501007744e-22	7.778746138279268e-08	5.395808606921418e-07	1.9039429993404554e-18	4.069949415765461e-20	1.6310259491441668e-28	8.390674965831548e-30	0.9790709632779635	0.04892713849173591	0.9999999999143342	2.0616165231929858e-10
That fan has the blowing power of the Greek god Aeolus	That fan has the blowing power of an unplugged hairdryer	It can blow a lot	It can hardly blow at all	9.23607545349997e-24	2.932497613447364e-24	6.120788330944277e-12	1.5052937473498717e-13	1.0728458413858449e-33	2.182330771673757e-34	4.075966406278475e-33	2.900033928710369e-33	0.8309684450491012	0.41571585284549833	0.20836763699677047	0.9300146277544484
The sandwich meat was as moist as a towelette	The sandwich meat was as moist as sandpaper	The sandwich meat was moist.	The sandwich meat was dry.	1.27530734045355e-22	2.2432807137276976e-19	1.9681094500638687e-17	3.5375785991272323e-16	1.9367257388032023e-31	1.9219912534215884e-31	1.5857307206130563e-28	2.7960704529689916e-27	0.5019092467018575	0.9463308955148221	0.0012198560493593344	0.9999312657109667
She was as big as a lady bug.	She was as big as a elephant.	She was small.	She was big.	1.6587673639440848e-19	8.200867209000406e-16	5.331007477389392e-11	3.597822767566587e-11	9.576770327411632e-26	4.181788727417324e-25	9.954363645556257e-24	7.220809806100478e-22	0.18633785639066716	0.9864017991430746	0.009529000164287572	0.9994212050391296
The future had the brightness of a mud puddle	The future had the brightness of diamond	The future is dull	The future is bright	2.5845078714199862e-23	4.855624049276119e-18	5.236861132580886e-10	1.1240523290694757e-06	5.6417487878036076e-30	3.4941183384147504e-27	3.624519603035486e-26	1.44807587627049e-22	0.001612038724721042	0.9997497636224898	0.00015563085251093568	0.9999758711951027
The girl's happiness exploded like a bottle of champagne	The girl's happiness exploded like a lullaby	The girl's happiness was effusive.	The girl's happiness didn't really explode at all.	7.198633321127308e-17	3.796662772571499e-21	1.3799853071117276e-19	5.740169003268328e-25	9.022124278739562e-31	2.142244343814736e-34	5.3112097512867785e-36	2.575097095176928e-40	0.999762612912824	4.8481840678688574e-05	0.9999941131619107	1.20205428816066e-06
The problem was as big as a Tootsie Roll	The problem was as big as Antarctica	The problem was small.	The problem was large.	3.729174047732343e-19	6.4655585702743725e-15	1.6245998404225364e-12	1.1550676726673615e-12	2.6561145629049033e-29	3.4092585972182174e-28	5.183474114210804e-26	1.6202699464385052e-24	0.07227778191419006	0.9690003015199317	0.0005121573207260083	0.9997896312646365
The girl's temper was a lit match	The girl's temper was a low tide	The girl was easily provoked.	The girl's temper was even.	1.54176082723867e-17	6.154181697119406e-21	2.0002011057097365e-17	2.453070840139487e-19	6.818692999122359e-27	5.610010873482071e-29	3.664060746215812e-31	4.9758372718497844e-33	0.991839738613995	0.013398168065001546	0.9999462673584655	8.868781340942555e-05
The book I just finished reading is a compass of my life.	The book I just finished reading is my new bug smasher.	The book contains a lot of timeless wisdom and helpful knowledge.	The book's content is so trashy and useless that one can't bear reading it again.	2.0453955055992473e-23	3.032042993774772e-32	3.979835895375971e-23	2.404720718057185e-30	1.943473863354833e-40	9.181044252809982e-51	3.7967660663813852e-50	1.0367268186713613e-59	0.9999999999527596	2.7305522654345653e-10	0.9999999998046403	1.1292035948779807e-09
The snake has the skin of a desert dweller who has never touched a bottle of lotion	The snake has the skin of a slimy, aquatic eel	The snake has dry and scaly skin	The snake's skin is not dry and scaly	5.114206949334522e-31	5.183118205508561e-26	4.569354956390038e-13	1.3329373595860352e-13	9.898095545002614e-39	2.1662829869061424e-40	4.389634674786617e-34	3.6728013636454367e-34	0.9785828756139806	0.4555448683422618	2.2548282700603576e-05	0.9999994101827202
