x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
Plants are a lullaby	Plants are a loud drum	Plants are calming	Plants are disturbing	2.277176959445612e-16	1.4764593762352847e-18	2.264072065873668e-12	1.7955801324111893e-13	2.6252206341010732e-21	1.3566036756399588e-24	6.124283094189995e-26	2.4165975521688932e-26	0.999483508934697	0.28294477492776193	0.999976671902747	0.01750181538344067
The car was as ugly as a one eyed rat	The car was as ugly as a swan	it was hideous	it was beautiful	1.161505722734065e-19	5.213575867814894e-19	9.828023858747483e-12	6.859987296916503e-10	3.326881961447129e-27	1.8506153093625382e-27	1.7154555907486866e-26	1.5257228652280945e-26	0.6425656620243596	0.4707309041915415	0.16243400403510266	0.8918265028888681
The man was as handsome as a prince	The man was as handsome as a hobo	he was good looking	he was ugly	4.643945925473794e-15	2.0613239836424116e-19	5.3901425739748205e-12	1.4660053792394982e-12	3.924010640483331e-24	2.340916921955134e-25	1.637509546818104e-28	3.4640300051636017e-28	0.9437022772730318	0.6790165929063494	0.9999582712340616	0.0014775883596337398
The conversation was sharp as a tack	The conversation was sharp as a rock	The conversation was sharp and witty.	The conversation was dull and not sharp.	1.6850395564626437e-16	2.795848610281968e-18	2.54848628554582e-18	8.077916316953762e-23	1.9772867177920756e-28	1.189759050250455e-32	1.0395102504763623e-30	1.9270612790137075e-34	0.9999398323240373	0.00018534729239470598	0.9947702381746334	0.015938908183338825
He ate it like a fat boy eats cake	He ate it like a young boy eats broccoli	The food was tasty to him	The food was unpalatable to him	4.058589158630084e-18	2.3251778608285383e-21	3.1780281710936243e-16	1.102836093992946e-15	2.2241931509018302e-27	3.658114981903715e-29	1.1536039649743673e-30	6.372389275255358e-30	0.9838191942435948	0.8467173796000973	0.9994816070967585	0.14835539537886636
He picked it up like a mother holding a baby	He picked it up like a playboy holding a condom	He held it with pride and care	He held it with disgust and caution	5.717966163592906e-17	1.1526673021088321e-22	2.473541896619711e-15	1.5649276708930518e-19	1.0529315887900293e-23	3.392456552487145e-29	2.1511419372511853e-30	1.6305809375316396e-32	0.9999967780949319	0.007523046126807615	0.9999997956997851	0.0004804181134520147
He rushed through the math test like an ape	He rushed through the math test like a rocket scientist	He rushed because he is dumb	He rushed because he is smart	2.15303670811827e-24	4.6397280622534234e-24	5.257356282683823e-18	2.602362998925835e-17	8.399432616316117e-34	8.145047456832725e-34	6.063972452875531e-36	3.08870580730255e-34	0.5076879164034973	0.9807452932947964	0.9928322451527999	0.27494869565664304
The bear was as hungry as a lion	The bear was as hungry as a piece of paper	it was starving	it didn't need food	5.464747786286783e-16	9.284414120604067e-21	2.921983963538285e-13	6.221944800201707e-16	4.5466412769725974e-23	1.254585018796455e-26	6.5992517623644625e-28	1.654669132048557e-30	0.9997241394577037	0.002501087576401181	0.9999854856462684	0.00013187236433805495
That conversation had the ease of doing your taxes blindfolded.	That conversation had the ease of a Sunday morning.	Having that conversation was difficult	Having that conversation was easy.	1.3429438941218188e-31	2.8929425440192177e-24	1.239125099702146e-14	2.6611801251655387e-18	4.268412838705396e-42	5.1248609130051876e-42	1.26208252840655e-34	6.569342363752748e-34	0.4544116302293529	0.8388438188725875	3.382039286872236e-08	0.9999999921988221
Their conversations were artillery bombardments.	Their conversations were a hug with words.	Their conversations were heated and antagonistic.	Their conversations were friendly.	2.3374213998998788e-23	7.57461786321956e-23	6.595273776798325e-21	2.0380882257247207e-17	4.997877688341054e-36	1.274445567308411e-31	1.102836369938792e-37	3.1057935067260944e-32	3.9214555936993246e-05	0.9999964491121142	0.97841030657217	0.19594603665172686
The story was as disturbing as a nightmare	The story was as disturbing as a newborn puppy	The story was very disturbing.	The story failed to be disturbing, and in fact seemed cute.	6.723216309924257e-16	5.811456534670825e-21	5.045765335729434e-15	1.1310076060669323e-28	1.555452270271437e-27	1.200142048568866e-41	7.84881642324055e-32	6.42433204503973e-44	0.9999999999999922	8.185096578398568e-13	0.9999495425186504	0.005324474598547163
Their expectations of the house they could afford turned into melted ice.	Their expectations of the house they could afford leapt past the second story.	Their expectations were not met.	Their expectations were exceeded.	6.845620845620194e-33	1.1217917214690474e-34	3.154645686257232e-15	8.737011556234485e-15	1.7775228475419398e-40	2.9176207597591385e-41	4.9309539724021734e-43	5.8959536792108465e-43	0.8590034302864835	0.5445648812135617	0.9972336147123628	0.01980780994230887
Those that heard the child sing were carried away on gentle waves.	Those that heard the child sing were tortured by the intruding notes.	Those that heard the singing were pleasantly entertained.	Those that heard the singing were unpleasantly inundated.	1.3065521331066604e-29	3.1557345404816262e-34	3.612829341400281e-25	2.1049852628551403e-30	1.2616772136221285e-43	3.9627727148993617e-48	4.076590459676028e-47	3.348626470486016e-51	0.9999685922182773	8.21360757370442e-05	0.9996769955374667	0.0008443076200309703
She sings like an angel	She sings like a bullfrog	her voice is magical	her voice is awful	3.656741189811143e-10	4.212119221559111e-14	6.619115486388565e-14	8.199557565608135e-15	3.2962522787155994e-17	9.003913335126878e-21	2.2739223358531922e-23	4.484118522728437e-22	0.9997269185192145	0.9517368747846755	0.9999993101496564	0.04743931713972264
HIs opinions were as firm as concrete	HIs opinions were as firm as a cotton ball	He was very certain of his opinion	He was very uncertain of his opinion	1.8215206568919177e-20	3.516212747897966e-24	1.3616085187807512e-14	2.540305345117173e-17	3.260726811043847e-29	6.922646724350713e-32	7.3953011733574615e-34	1.1319278200393718e-34	0.9978814598035008	0.13274274924666551	0.9999773205978885	0.0016324392412984418
The pilot landed the plane like he was handling a new born baby.	The pilot landed the plane like it was on a roller coaster.	The landing was smooth and gentle	The landing was bumpy and rough	2.116941862804204e-24	3.6076033746686985e-21	1.9333184349414047e-13	1.288231323294605e-13	7.594583509958227e-30	3.760948427490052e-33	3.0497159857901974e-28	2.3323397382014817e-27	0.9995050305434179	0.8843626862229645	0.02429752143754401	0.9999983874809054
The man's personality is like a Beanie Baby	The man's personality is like a drill sergeant	The man has a soft personality.	The man has a hard personality.	1.1547325520753733e-20	3.2298912645107104e-20	4.518504139140901e-18	8.596721563708816e-18	4.410500537344112e-33	1.3518080145768644e-34	5.324847797694562e-34	3.59849806740919e-32	0.9702617074576286	0.985418353296117	0.8922746588127844	0.9962574696254004
The poster was as colorful as a rainbow	The poster was as colorful as a sidewalk	The poster has a lot of color.	The poster was dull and colorless.	1.0950513270840588e-15	1.0877916966536965e-20	1.8050607088691163e-17	1.096369915041457e-19	2.2546279485290705e-29	2.067808821626063e-31	1.8006582762682013e-33	2.670044332162941e-35	0.9909119529934358	0.014611495288468918	0.999920141392757	0.0001291076612626295
She is as eager as a beaver	She is as eager as a sloth	she is excited	she is bored	2.2584832239713275e-15	1.0442825825968916e-17	3.104528050949487e-12	3.1980583716160555e-12	7.032794609138456e-23	1.727448303770732e-24	3.4868500503238353e-26	3.020173792974984e-26	0.9760261071600369	0.46414057573882633	0.9995044470476988	0.01718302120058577
The motor on the boat is a Babbling drunk	The motor on the boat is a Roaring lion	It is barely running	It is running strong	8.238852115990684e-28	9.215653622834808e-26	2.3451275804426264e-13	5.653067575300675e-12	1.8202643245439338e-34	2.6388367079197925e-35	3.0370538061682438e-33	8.92040648899843e-33	0.8733853491294663	0.746011800900911	0.05654609980529031	0.997050522840448
The lawyer's opening argument was a Russian novel.	The lawyer's opening argument was an airport paperback.	The lawyer's opening argument was long.	The lawyer's opening argument was tawdry.	7.439868886821382e-26	1.1750740550317445e-30	3.835325468197917e-21	8.47837293229629e-25	5.37228210328597e-35	2.2340105299789482e-38	9.74470422671783e-41	8.473057475965487e-43	0.9995843327133701	0.00862008614645054	0.9999981861178613	3.792612439393246e-05
The house had the cleanliness of a museum	The house had the cleanliness of a paintball arena	The house was very clean.	The house was a mess.	6.826040810764219e-17	3.16178189282399e-20	1.433670783130055e-13	9.653160822972954e-13	3.248476217129534e-27	4.963548789470016e-27	6.806309025990631e-31	2.631165235183732e-29	0.3955755388614761	0.9747842412520921	0.9997905207614058	0.005273023696476498
The grapes had the freshness of a secondhand toy.	The grapes had the freshness of an early summer morning.	The grapes weren't fresh.	The grapes were very fresh.	4.401313726582462e-30	6.056221962815554e-23	2.39764570903474e-18	5.3695626210395326e-18	2.9381971113867534e-39	5.086558146123124e-39	7.71657850584986e-34	4.263487459200173e-32	0.3661416475769868	0.9822225410056505	3.8076278516420066e-06	0.9999998806949103
The toy had the enjoyment of an execution	The toy had the enjoyment of roller coaster	The toy was not fun	The toy was fun	1.2951230350942878e-23	7.007621465811231e-23	4.0336087862944265e-14	1.5888316902953272e-12	9.569259751813206e-31	1.3078685985127215e-29	6.099041680190977e-31	9.425656718194423e-29	0.06817842911925909	0.9935709196374644	0.6107400852186166	0.8781510678064947
The movie's message was as heartwarming as a cup of mint tea	The movie's message was as heartwarming as a Popsicle	The movie message was very heartwarming.	The movie's message wasn't heartwarming at all.	5.089331053936446e-25	7.612034443093792e-25	7.662743529578672e-21	4.346701638319128e-23	9.041213564565218e-38	1.2568389460715754e-37	1.692126403905829e-37	3.866171155208016e-37	0.41838869293378256	0.6955675031950603	0.3482415547005946	0.7546678766536786
The book was as classic as pancakes for breakfast	The book was as classic as a bride wearing purple	The book was very classic.	The book wasn't a classic.	5.129648957649325e-21	4.617707274316171e-25	1.1780934925800585e-17	1.7322782612268094e-17	4.9499762363651266e-33	5.8576679301095845e-34	8.163667738595176e-37	3.030312391551726e-37	0.8941846126341998	0.2707091093891336	0.9998351038229026	0.0005170565461938024
The toy was as new as A quarter from this year.	The toy was as new as A quarter from the year you were born.	The toy was recent	The toy was dated.	2.0985460659014872e-31	6.3453119327906e-32	2.0805804959012447e-15	8.743366379016411e-18	5.436676137169009e-39	1.9782252541729252e-40	1.0880509351196615e-39	1.1946021542349216e-40	0.9648908381626113	0.09893094185487021	0.8332419236751297	0.3765102857688637
The woman was as tall as a tree	The woman was as tall as a footstool	The woman was tall	The woman was short	1.581740335166e-13	4.716262962699338e-17	6.23464480953298e-12	2.683615808162611e-12	3.081232997119272e-19	3.249404924465047e-20	6.49041671379458e-23	4.293013911445113e-23	0.9046024832728269	0.3981120721820092	0.999789400871542	0.0013194260784967677
Tom had the joy of a robot.	Tom had the joy of a dog.	Tom is not very joyful.	Tom is very joyful.	1.1314771170938573e-22	5.075885709224861e-21	6.684539408171578e-19	1.932864676914736e-17	2.7036032289369453e-33	6.958760839491136e-32	6.744787490024187e-33	4.698003821698772e-31	0.037398781514474545	0.9858464886028795	0.2861443085234954	0.870987842495257
The movie has a depth of A canyon.	The movie has a depth of A pothole.	The movie is deeply philosophical.	The movie has little substance.	7.10502443421494e-26	2.3215369775229813e-27	5.419777845781763e-17	3.16949117408904e-17	1.788069542482206e-34	9.281470207441188e-37	6.2957481894852525e-37	5.635966750115351e-36	0.9948360280535564	0.8995178929053712	0.9964913787497927	0.8586028437129615
The movie has a depth of A valley.	The movie has a depth of A flatland.	The movie is expansive in it's meaning.	The movie lacks depth.	1.1475893429466906e-25	6.188662936533108e-31	1.669410375589525e-22	1.541291959416972e-15	4.730442022394969e-40	7.063863648592525e-34	4.891269721015797e-45	1.8745204327431596e-38	6.696673506028012e-07	0.9999997390656107	0.9999896601224099	2.6536054256097378e-05
She was as delicate as An elephant	She was as delicate as A snowflake	She was a lumbering clod	She was fragile	1.3071108060307707e-21	3.165609229521003e-19	2.74938906918043e-16	1.5683353155990749e-10	3.4595330397111606e-32	1.1423954558093793e-26	3.391092822841678e-32	8.536435760470043e-24	3.0283056060800015e-06	0.9999999960275073	0.5049951798742647	0.9986635304112432
Her dinner tasted like An old shoe	Her dinner tasted like Manna from heaven	The food was disgusting	The food was gloriously delicious	3.45166423564899e-24	6.322948502151195e-21	2.1733671940242943e-11	2.3875208622084693e-13	1.0474759438755833e-29	4.189098044645888e-34	1.5132814534979298e-29	4.1419944109994153e-29	0.9999600092914387	0.7324124428663156	0.4090492699347255	0.9999898863801782
The boy's lemonade stand was as successful as a Fortune 500 company	The boy's lemonade stand was as successful as the 1962 New York Mets	The boy's lemonade stand was a wild success.	The boy's lemonade stand did terribly.	1.5911648295028276e-22	3.2659228558734324e-26	2.2129957122809714e-20	7.362999067458178e-23	7.37509788884669e-35	2.402253756457705e-38	2.6939704969795e-38	9.325214398543793e-40	0.9996743810626875	0.03345701294718028	0.999634854093428	0.03736803185633765
He is as famous as a movie star	He is as famous as a roach in a dumpster	people know him	no one knows him	2.843242906439523e-14	9.947328500881406e-19	1.3655918216511765e-12	2.7946895338784246e-12	7.593339799938234e-22	3.0840842594278064e-23	4.679162046674585e-27	2.0790048427366304e-27	0.9609695959518637	0.3076285147669322	0.999993837845617	6.740622272294379e-05
She is as fancy as a prom queen	She is as fancy as dish water	she is elegant	she is dirty	6.96064230771793e-18	1.050273540792024e-20	1.543327043207021e-12	7.625100970139764e-13	1.7536871696999939e-25	1.2349972218410956e-27	2.6552635883243565e-29	1.014873415024164e-28	0.9930069578236641	0.7926223010547222	0.9998486125883388	0.0759360371873831
Her face glowed like the sun	Her face glowed like the reflection of a dusty mirror	Her face was luminous	her face was dull	1.4192380750285634e-12	2.9945641710862334e-21	1.1814116358061333e-11	2.683908606036519e-15	1.758052999343095e-19	6.252681120069719e-25	7.705626135910978e-29	2.4134486893554526e-32	0.9999964434184383	0.00031310797808786696	0.9999999995616955	3.8598619533835336e-08
He was the size of an ape.	He was the size of an ant.	He was huge.	He was small.	5.24617737039622e-18	1.247104773609814e-16	1.1539490313920578e-12	6.241709271513937e-13	8.347286696237568e-23	2.2478750485276822e-24	6.566598039523707e-23	5.63316965662933e-22	0.9737767663252173	0.895599744306638	0.5596990216923172	0.9960254335370283
The song had the creativity of an ameba.	The song had the creativity of all the paintings in the Louvre.	The song was too simplistic.	The song was very complex and beautiful.	4.309945627029675e-24	2.6589963935888817e-27	2.798035855187403e-18	7.828415352310993e-19	9.234407899477825e-34	1.5696432778218754e-36	7.709820896921816e-39	1.0088280493191012e-37	0.9983031074878277	0.9290023531701467	0.9999916510548245	0.060389841244268064
That movie was as long as a 25-year-old tapeworm	That movie was as long as Howie Mandel's hair	It's extremely long	It's as short as can be	3.559491550654883e-25	4.3110374592610076e-21	3.6162451876263495e-12	1.6965357132230692e-13	5.7818568064459374e-33	4.3908695208651523e-36	2.943609743577283e-28	1.7572577915322123e-31	0.9992411542390239	0.0005966176000191328	1.9641677208387333e-05	0.9999750135704057
The playground is as safe as Dracula's fangs.	The playground is as safe as an insurance policy.	The playground is dangerous.	The playground is secure.	1.93758047708519e-26	4.811821437477697e-22	5.76209318560862e-15	4.085746787794306e-16	7.861213732084758e-34	2.015248651567478e-34	1.9948919713897777e-30	9.044078959193193e-30	0.7959544041899894	0.819286418640435	0.000393911911975795	0.9999777179770671
The manager added kindling to our spark.	The manager added water to our spark.	The manager motivated his employees.	The manager demotivated his employees.	1.9749754635432072e-25	2.073279847908133e-26	2.4094079396193086e-19	7.763550315121707e-20	9.469370019843131e-37	6.760045050322441e-38	2.293253521263426e-37	1.0508690683195755e-38	0.9333682060356912	0.043816509783563634	0.8050389427792832	0.1345385511039618
The student was as gifted as an entrepreneur	The student was as gifted as a blind otter	he has talant	he was talentless	1.922594026319647e-22	1.6189963699173367e-25	3.20537389201455e-16	8.910391843132013e-14	2.9433634610798734e-35	2.9579766088502933e-33	1.0863256610828817e-39	2.43756625577666e-35	0.009852558641794747	0.9999554359908175	0.9999630937333014	0.008173300918022706
The woman was as glamourous as a movie star	The woman was as glamourous as an old shoe	she was fancy	she was unkempt	1.0459650248802637e-17	2.2447005559694786e-20	1.17152595802289e-13	2.6512959844927007e-14	2.9718504900310685e-28	6.909228741050477e-29	7.006149570344397e-31	7.837395320133182e-30	0.811366195661957	0.9179416592050694	0.997648040702193	0.1018773903900668
His height was comparable to a redwood tree	His height was comparable to a mouse	He was tall	He was short	1.1167503797825878e-17	4.436046882184845e-18	6.718522840523037e-09	9.575021827571868e-10	1.738464344374093e-21	1.1395115628892954e-23	6.969046888940179e-23	9.032737750289277e-22	0.9934879823840974	0.928373042149274	0.9614576869313424	0.9875418134963596
She came up to eye level with a giraffe	She came up to eye level with a toddler	She was tall	She was short	9.103596286567892e-19	1.5865911361695286e-19	3.001387112877383e-09	5.611702500639862e-10	5.293021245394588e-23	1.54322126805538e-23	1.3059581647979365e-23	5.5038264500356625e-24	0.7742588468710453	0.2964879305015216	0.8020969480855168	0.26288766541298975
The restaurant's plat du jour was the ambrosia of the gods	The restaurant's plat du jour was hot garbage	The food was delicious	The food was disgusting	3.863587147917881e-24	1.5202292267529788e-23	2.3429326770218477e-09	2.1733671940242943e-11	1.3901703797511404e-29	1.306116594571624e-32	6.303532710296673e-30	5.580215191206752e-29	0.999061344839096	0.8985031281979173	0.6880247995186423	0.9997659927244663
The car was as useful as a pool with no water	The car was as useful as silverware during dinner	the car was useless	the car was helpful	1.4252633947354342e-19	1.0200892074514651e-22	9.673301146303509e-14	1.5132266179692552e-14	2.1245351043182603e-27	9.478144704363912e-31	2.0775656397094524e-31	1.9951639165938068e-32	0.9995540710009674	0.08761932548360782	0.9999022203732056	0.020616178814255565
My dog eats like a mayfly	My dog eats like a tarrare	My dog is never eating	My dog never ceases eating	1.089146968961272e-17	2.042737600194829e-22	3.331393308614289e-14	1.5886086626162129e-18	8.726062030926078e-28	2.498808327593352e-29	2.6456530432225593e-33	7.99839722131704e-33	0.9721610490893058	0.7514430148797315	0.9999969681111451	0.00031998604124850165
That film as disastrous as the launch of the Xbox One in 2013	That film as disastrous as the Abraham Lincoln presidency	It isn't very good	It's quite successful	9.314285728120056e-28	3.332763108575933e-27	3.93790738980002e-11	2.7006016367723195e-12	9.537711713458119e-36	1.1743932017887625e-37	8.23674874435062e-35	1.0045467364631484e-36	0.9878366149043412	0.012048965175717123	0.10377771661392866	0.8953290734018936
The concept was as confusing as a scrambled egg	The concept was as confusing as a kiddie puzzle	The concept was hard to understand.	The concept was easy to understand.	1.0962701017684348e-18	3.4152454182172304e-21	3.501583442000068e-16	1.6123244533465453e-14	2.3207453883208458e-30	2.4222132687669385e-30	1.3389175172884547e-32	1.436295390346056e-32	0.4893033138403535	0.5175442166598675	0.9942637518066466	0.005894727925941625
The burrito has the heat of a volcano	The burrito has the heat of an iceberg	The burrito is hot	The burrito is cold	1.4013693934995062e-19	5.905940780675202e-23	4.920975947795124e-13	4.084270553034613e-14	1.343722464454194e-24	1.4424054182177798e-26	9.430691906382395e-29	1.313925071647448e-28	0.989379603758319	0.5821570278680367	0.999929821593931	0.009027033657507058
Time moved like a snail.	Time moved like a cheetah.	Time was slow.	Time was fast.	1.0229804068222675e-15	1.219261053977464e-17	2.7203008060053202e-14	2.4387083981056725e-14	3.8824135406609135e-22	2.2625268984691715e-23	1.9349150448401646e-25	1.855835421119533e-24	0.9449328134354316	0.9055829003822652	0.999501868828993	0.07580685047358406
The man has the patience of a monk.	The man has the patience of a cat in a bath.	The man is very patient.	The man is very impatient.	9.993773778357926e-18	4.326158510578291e-22	1.8328168242140254e-15	3.2925592101254626e-16	8.66573086772192e-26	9.762963413186951e-28	3.8747040811236214e-30	8.496635847185878e-32	0.9888593383655485	0.02145793690864307	0.9999552890471841	8.702169716255186e-05
The art is as colorful as a rainbow	The art is as colorful as a cloudy sky	the art is vibrant	the art is dull	3.665334774927883e-15	1.269261981392921e-19	1.1783424910279337e-14	7.17145117429961e-15	4.4936690152131344e-24	2.297652184789282e-27	1.9872758383786705e-28	2.6615483087561668e-31	0.9994889525757717	0.0013375035448661757	0.9999557780524012	0.00011582432077182155
The man's head was as handsome as a work of art	The man's head was as handsome as a trash can	The man's head was attractive	The man's head was ugly	1.039552287069382e-18	2.9525691074684826e-23	1.2590453782155223e-16	2.860932035106246e-15	2.9026879934995456e-27	3.4595136866387716e-28	3.214298523522648e-32	5.445041884998468e-31	0.8935088416728745	0.9442588350394069	0.9999889265985958	0.0015714593770409216
The building is as old as the universe itself	The building is as old as the baby that will be born tomorrow	It's very old	It's brand new	1.0022651831563942e-14	2.880668267153492e-21	9.941735576446438e-11	3.906966250191468e-10	7.250402411829825e-21	7.240618055777471e-21	3.308076416122131e-27	3.8950573355558e-27	0.5003376006567041	0.5407448299357857	0.9999995437391308	5.379451326148467e-07
That fan has the blowing power of the Greek god Aeolus	That fan has the blowing power of an unplugged hairdryer	It can blow a lot	It can hardly blow at all	1.1520802944477377e-26	8.415213887671201e-26	4.675125034027516e-14	3.0694342854952266e-17	7.871056001599675e-34	1.0724262965565367e-37	2.2695864166486334e-33	1.922471301403414e-35	0.9998637692072252	0.008399431811950138	0.2575024228256272	0.9944525721229523
The sandwich meat was as moist as a towelette	The sandwich meat was as moist as sandpaper	The sandwich meat was moist.	The sandwich meat was dry.	1.0227075368055489e-22	2.8362117612574e-22	3.1311167063218133e-19	1.3640179505297731e-18	8.492516187159378e-33	1.3453729878802157e-33	4.1235721399287416e-33	4.455142221053069e-33	0.8632457670601071	0.5193251615086051	0.6731497090841555	0.7680597430710591
She was as big as a lady bug.	She was as big as a elephant.	She was small.	She was big.	6.037688172810304e-19	3.621744322006498e-17	8.673361630506383e-13	6.851307372711228e-13	7.535932360132869e-25	7.697415699391965e-25	1.9114628739750176e-23	1.5440641131850777e-22	0.49469967670179615	0.8898425877730296	0.03792957603013337	0.995039562744589
The future had the brightness of a mud puddle	The future had the brightness of diamond	The future is dull	The future is bright	1.2087415402925982e-21	8.053805893392321e-20	4.404362684212231e-11	2.5653098954483672e-08	4.4802383760730755e-29	2.0310064087565757e-28	6.357293634625474e-28	3.175456660397009e-25	0.18072544224276663	0.9980019907742972	0.06583437722565406	0.9993608137554792
The girl's happiness exploded like a bottle of champagne	The girl's happiness exploded like a lullaby	The girl's happiness was effusive.	The girl's happiness didn't really explode at all.	8.229246828728414e-19	1.0075665749511968e-22	7.836683810058622e-21	4.4160213835109305e-26	1.5118012840352228e-33	2.327017006334569e-34	1.2534640305617768e-36	1.2695021556275887e-37	0.8666085970167301	0.0919653038348214	0.9991715672997529	0.0005452516908886834
The problem was as big as a Tootsie Roll	The problem was as big as Antarctica	The problem was small.	The problem was large.	5.042426256023351e-19	8.978315337061774e-16	3.610574422634154e-15	6.429575423479743e-15	4.728084712070763e-30	5.10294308228859e-31	1.1021191740063698e-26	9.271109133924009e-28	0.9025854551090364	0.07759352439270778	0.00042881544462590145	0.9994498893470819
The girl's temper was a lit match	The girl's temper was a low tide	The girl was easily provoked.	The girl's temper was even.	1.0624157725370034e-18	8.850703743054816e-21	1.894726884130332e-18	2.875937415670413e-20	1.646300792659916e-31	4.123841659911055e-32	3.138053635866834e-33	8.994074785648509e-33	0.7996856370576849	0.7413435197156543	0.9812952937987183	0.17904894895134316
The book I just finished reading is a compass of my life.	The book I just finished reading is my new bug smasher.	The book contains a lot of timeless wisdom and helpful knowledge.	The book's content is so trashy and useless that one can't bear reading it again.	2.0815484765228535e-23	1.0484079134420906e-28	6.42260864948421e-24	2.3524361490630442e-34	2.0255305114866296e-41	9.882254782852833e-53	8.981941903663788e-47	1.6107670597972477e-54	0.9999999999951211	1.7933394005295067e-08	0.9999955656545169	0.016038174798753795
The snake has the skin of a desert dweller who has never touched a bottle of lotion	The snake has the skin of a slimy, aquatic eel	The snake has dry and scaly skin	The snake's skin is not dry and scaly	6.573582222780228e-33	1.745478007423403e-25	1.0421267505414028e-15	7.528201397854541e-18	1.0632147391661076e-40	1.8869282616560895e-42	1.85831960606144e-34	5.444864636368772e-35	0.9825620910791429	0.22660441493942116	5.721373908950991e-07	0.9999999653448097
The reporter was as tall as a basektball center	The reporter was as tall as a midget	the reporter was tall	the reporter was short	4.8505292589868844e-27	2.943536387853837e-17	4.752910990183606e-16	1.5522372274685766e-15	3.7332144173404225e-35	6.812136105151934e-36	5.342897030145348e-26	1.3295115923892437e-25	0.8456847396272752	0.7133333342282151	6.98724754317486e-10	0.9999999999487622
