x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
The bear was as hungry as a lion	The bear was as hungry as a piece of paper	it was starving	it didn't need food	0.0004426831636538894	0.005763271481312824	0.00031760963250666423	0.005330154789734964	5.771953345416448e-06	4.5399929762484854e-05	4.870701466268941e-05	1.4064242142274193e-05	0.11279540628289321	0.22405544923169468	0.10594828713637978	0.23651623644570757
That conversation had the ease of doing your taxes blindfolded.	That conversation had the ease of a Sunday morning.	Having that conversation was difficult	Having that conversation was easy.	5.144486017970228e-05	7.905928847077063e-05	0.002079180922672758	6.214782596823444e-08	5.323793019689792e-11	7.422499326709757e-09	4.5536814829435366e-11	1.6631620684898604e-07	0.0071214287457351	0.9997262783268163	0.5389832206876841	0.9572778024535095
Their conversations were artillery bombardments.	Their conversations were a hug with words.	Their conversations were heated and antagonistic.	Their conversations were friendly.	2.575955803216113e-07	3.071912909066247e-05	1.3232035708784463e-08	8.380504796774504e-07	8.327813443461797e-10	4.2114669152649375e-11	3.178982010108458e-11	5.399496691520498e-08	0.9518632288833652	0.9994115911814431	0.9632305339244013	0.9992206339069791
The story was as disturbing as a nightmare	The story was as disturbing as a newborn puppy	The story was very disturbing.	The story failed to be disturbing, and in fact seemed cute.	0.015363184477455398	0.0073713364700577445	4.495201785261944e-06	5.054091220460481e-06	1.8874485244233235e-10	7.235329705427722e-10	5.667148169885362e-11	9.290347239885026e-10	0.2068940488158881	0.9425067211996142	0.7690802370707283	0.5621765008857982
Their expectations of the house they could afford turned into melted ice.	Their expectations of the house they could afford leapt past the second story.	Their expectations were not met.	Their expectations were exceeded.	4.765039105782611e-08	4.908902851332477e-05	2.430083125932946e-05	1.7503232146551536e-05	3.894970178482088e-11	2.805441777292865e-11	3.5464107047741826e-11	5.4304165132667835e-09	0.5813030906443133	0.9935117304033433	0.523420348936324	0.9948603889024311
Those that heard the child sing were carried away on gentle waves.	Those that heard the child sing were tortured by the intruding notes.	Those that heard the singing were pleasantly entertained.	Those that heard the singing were unpleasantly inundated.	8.764248219443636e-08	3.6326799385133336e-07	1.277874381341546e-06	1.4677353739384907e-07	6.82560337633487e-08	2.372373277351441e-09	3.5464107047741826e-11	7.48518298877006e-05	0.966410494349896	0.9999995262094421	0.999480695135505	0.9999683067455709
She sings like an angel	She sings like a bullfrog	her voice is magical	her voice is awful	0.05674767316267373	0.011733438758348981	0.22909172437536865	0.02972921638615875	0.03530431798508576	0.0006466211394278742	0.007664977132720437	0.010809350309672585	0.9820137900379085	0.5851011542032312	0.8216173406683575	0.9435559749515047
HIs opinions were as firm as concrete	HIs opinions were as firm as a cotton ball	He was very certain of his opinion	He was very uncertain of his opinion	0.0006491519430114311	0.00018096851357139753	0.004418853525099015	0.007635094218859962	4.691164021834418e-08	5.1014042090808254e-09	8.105604564484683e-08	1.1496191848799524e-08	0.9019206765295399	0.12421300835205339	0.36658973632215985	0.6926419831347361
The pilot landed the plane like he was handling a new born baby.	The pilot landed the plane like it was on a roller coaster.	The landing was smooth and gentle	The landing was bumpy and rough	0.004968250564174034	0.0018134938327346152	0.005992854117209573	0.05970381397176356	0.0030728302086381184	0.00356454540277495	3.647986840805442e-05	0.00024351975241113875	0.4629586132438158	0.8697145792507666	0.9882675360436518	0.06394842065123192
The man's personality is like a Beanie Baby	The man's personality is like a drill sergeant	The man has a soft personality.	The man has a hard personality.	0.014602500468007353	0.025181627319296754	8.285342294320493e-05	1.6832693853056564e-05	1.300729765406762e-05	4.546832078341627e-08	6.092758470188601e-10	5.093730949192808e-06	0.9965165758069193	0.9998804014219498	0.9999531611157505	0.9911526449170696
The poster was as colorful as a rainbow	The poster was as colorful as a sidewalk	The poster has a lot of color.	The poster was dull and colorless.	0.004216499489590926	0.005125959766390257	0.008223320070003553	1.231506190017025e-05	6.448779170146253e-09	1.4166087866431961e-09	5.4304165132667835e-09	1.1206297868374033e-09	0.8198933359135361	0.17106119167858438	0.5428632831725052	0.44167300566462564
She is as eager as a beaver	She is as eager as a sloth	she is excited	she is bored	0.0003698756277686204	0.0012463948683920495	0.0001123659053168018	0.0015755907463196439	5.326972955014612e-07	2.1953971519075598e-05	1.3925485505607298e-06	0.00012535322571817655	0.023689471299374428	0.9890130573694068	0.27669053102543534	0.8509647055213694
The motor on the boat is a Babbling drunk	The motor on the boat is a Roaring lion	It is barely running	It is running strong	0.37992803054557506	0.010725231278196056	0.00258758246594991	0.07771651468378461	0.00023055986759244163	0.00013343781418447866	1.653692320715034e-06	2.074194857630605e-06	0.6334102636778401	0.5563995792788694	0.9928785712542649	0.015306354560694808
The lawyer's opening argument was a Russian novel.	The lawyer's opening argument was an airport paperback.	The lawyer's opening argument was long.	The lawyer's opening argument was tawdry.	2.9542297735993916e-05	3.88326177824266e-05	2.5413566635932224e-06	1.2482724531808141e-06	1.670170079024566e-05	3.2563132514430866e-07	1.8162257024824851e-06	2.2427393839837406e-06	0.9808759632491112	0.5525397080801923	0.90192067652954	0.873214826821141
The house had the cleanliness of a museum	The house had the cleanliness of a paintball arena	The house was very clean.	The house was a mess.	0.05116721674316673	0.01734089836757066	4.8604720263733385e-06	6.54048000453254e-06	1.526203304356188e-07	8.777450792367426e-11	1.6561834634703606e-09	1.269839909415411e-09	0.9994252138224351	0.4339814648038986	0.9892648373909093	0.935346511643776
The grapes had the freshness of a secondhand toy.	The grapes had the freshness of an early summer morning.	The grapes weren't fresh.	The grapes were very fresh.	0.005969490193187088	1.0868003982037807e-05	5.349419043278717e-05	8.481823524646916e-05	5.507636357859531e-06	9.625643585384267e-08	1.8954016033165205e-08	1.2607105177048523e-05	0.9828232909876815	0.998498817743263	0.9965703960759056	0.9924227587321391
The toy had the enjoyment of an execution	The toy had the enjoyment of roller coaster	The toy was not fun	The toy was fun	0.22356638710668586	0.10255626030083372	0.0015511634759303816	0.0012660227315634282	3.83687468445041e-07	5.606143023372519e-05	5.484526391933337e-08	0.0002716659150724029	0.006797531550373378	0.9997981557837118	0.8749346174830964	0.8289388083214155
The movie's message was as heartwarming as a cup of mint tea	The movie's message was as heartwarming as a Popsicle	The movie message was very heartwarming.	The movie's message wasn't heartwarming at all.	0.010851656910604076	0.012836421101315615	1.2607105177048523e-05	3.785339420236214e-06	6.864689693405598e-09	4.205132251547624e-08	1.2047905614998859e-08	3.326533410710676e-08	0.14033624949008322	0.7341195269001831	0.3629692055196168	0.4416730056646256
The book was as classic as pancakes for breakfast	The book was as classic as a bride wearing purple	The book was very classic.	The book wasn't a classic.	0.0025079709229469055	0.007172507245008699	5.896421555905908e-07	2.5413566635932224e-06	1.9780290703652135e-10	1.0483170019475118e-11	1.4247208929504406e-10	7.507751520922312e-11	0.9496693674025231	0.34510527095787247	0.5813030906443134	0.8774767874818408
The toy was as new as A quarter from this year.	The toy was as new as A quarter from the year you were born.	The toy was recent	The toy was dated.	3.1202884983619004e-05	4.565990913014599e-06	8.013563615524676e-06	2.8350882287970917e-06	6.854364193619807e-06	1.7456045278195877e-10	5.896421555905908e-07	1.8189616875530459e-09	0.9999745335960529	0.0030753698500482333	0.9207896758909756	0.9124361604769412
The woman was as tall as a tree	The woman was as tall as a footstool	The woman was tall	The woman was short	0.005763271481312824	0.0033748437568362414	0.0015271149152663852	0.000656803940697575	8.030429110667905e-05	1.7195679337558213e-06	0.0003952715740747437	3.619597981984474e-05	0.9790357591818725	0.08389038641057991	0.16885695214168314	0.9546474194456936
Tom had the joy of a robot.	Tom had the joy of a dog.	Tom is not very joyful.	Tom is very joyful.	1.4708243971257213e-06	6.62952495604186e-07	6.962304723487946e-06	7.571155145288665e-07	1.571343119795212e-08	1.3867054361168895e-08	1.5317193106588667e-09	8.814436044007167e-09	0.5312093733737563	0.8519528019683105	0.9111797075998823	0.38861802670584894
The movie has a depth of A canyon.	The movie has a depth of A pothole.	The movie is deeply philosophical.	The movie has little substance.	0.0020310167484747367	0.0002454297015009895	7.872755679060962e-07	6.893615207401087e-07	5.368752921716912e-07	5.1739455397996786e-06	5.203573759420005e-07	5.5943690102245385e-06	0.09401017961657226	0.9149009549929797	0.5078118642792044	0.519521321952093
The movie has a depth of A valley.	The movie has a depth of A flatland.	The movie is expansive in it's meaning.	The movie lacks depth.	0.0004900055942931395	0.004649043636991176	2.030410450479943e-05	1.952626647627999e-05	4.4162156914666056e-07	3.769456188421916e-08	7.296432703513267e-06	2.507222244856129e-05	0.9213576188158985	0.7745833841649232	0.05707139722539769	0.998498817743263
She was as delicate as An elephant	She was as delicate as A snowflake	She was a lumbering clod	She was fragile	0.0005298223745231636	0.013611027080910821	0.06220351621792523	0.014153228760049095	7.734421907141565e-08	0.0007619059005462061	4.965284768100918e-07	0.00026537278092783216	0.00010150383174795513	0.9981324340221066	0.13477591742295678	0.25832598856918726
Her dinner tasted like An old shoe	Her dinner tasted like Manna from heaven	The food was disgusting	The food was gloriously delicious	8.68296417307572e-05	0.0030848569260302594	0.0012463948683920495	0.000330261761918494	2.3873836470475455e-06	4.6448813899558095e-09	9.2958964231945e-06	1.3738444323952124e-05	0.9980581831133135	0.5964331462646254	0.20434189993684584	0.99966202057481
The boy's lemonade stand was as successful as a Fortune 500 company	The boy's lemonade stand was as successful as the 1962 New York Mets	The boy's lemonade stand was a wild success.	The boy's lemonade stand did terribly.	0.010725231278196056	0.00202309856457243	5.805006012871254e-07	1.186112015134383e-08	4.6448813899558095e-09	2.805441777292865e-11	2.510999155743982e-08	4.9237036560688194e-11	0.9939964042034285	0.0019570169401946333	0.1561048974454574	0.6370307944803832
He is as famous as a movie star	He is as famous as a roach in a dumpster	people know him	no one knows him	0.00043074254057568753	0.00041748998582873153	2.0785602467353605e-05	2.5467052501301794e-05	0.00034746599634217677	7.016910756215174e-06	0.00010806123508405339	0.0003801289578694637	0.9802052211384412	0.778649312002172	0.7627776615116516	0.9818752792555314
She is as fancy as a prom queen	She is as fancy as dish water	she is elegant	she is dirty	0.001690362121370567	0.01904525099669109	0.004282899694808913	0.005247518399181385	4.1486507087655757e-07	2.7322159000813747e-05	6.864689693405598e-09	0.0006937232168439065	0.014957086593149989	0.9999901046676853	0.9837225390872866	0.9621075733703925
Her face glowed like the sun	Her face glowed like the reflection of a dusty mirror	Her face was luminous	her face was dull	0.015423314281384779	0.0006098218150156874	0.0002960447300568554	0.04184311025959159	2.1953971519075598e-05	6.758262544305561e-09	4.9862068229156115e-05	1.411507314760471e-07	0.9996922569235398	0.002822832897761561	0.3056973288424214	0.9543079676184154
He was the size of an ape.	He was the size of an ant.	He was huge.	He was small.	1.8266261857460403e-07	6.192402008072421e-06	1.2385583198821236e-06	1.3287791096307797e-06	6.118431323335899e-08	3.2749602904241094e-08	9.290347239885026e-10	1.7880677328916516e-06	0.6513548646660542	0.9994806951355051	0.9850429134068499	0.9820137900379083
The song had the creativity of an ameba.	The song had the creativity of all the paintings in the Louvre.	The song was too simplistic.	The song was very complex and beautiful.	0.00020992714836132686	0.00275446719699669	9.686546509118452e-05	1.013009359863071e-05	6.768443275367166e-12	4.018609804054498e-11	2.219287110538232e-11	1.2237632521703756e-08	0.1441488530327406	0.9981897889737974	0.23370635691404026	0.9967269350293283
That movie was as long as a 25-year-old tapeworm	That movie was as long as Howie Mandel's hair	It's extremely long	It's as short as can be	0.009880546055246263	0.00018526005819728775	0.003578496639022926	0.027710676689434277	0.02306287147486253	0.0023285721742377138	0.004134945006959995	0.0037796457147493746	0.9082930373547221	0.47755415885018215	0.8479677583778257	0.6187804337438501
The playground is as safe as Dracula's fangs.	The playground is as safe as an insurance policy.	The playground is dangerous.	The playground is secure.	0.00015846132511575126	0.000305442198561012	3.0416056732348597e-06	8.220865249051076e-05	2.941833866358965e-07	2.3369881033296475e-05	2.590706825174666e-08	0.000412626080167391	0.012431650853185821	0.9999372181182858	0.9190632902163844	0.9463988589047058
The manager added kindling to our spark.	The manager added water to our spark.	The manager motivated his employees.	The manager demotivated his employees.	1.848709753016291e-05	2.1233829711794397e-06	8.41079362995072e-09	2.8962249596922456e-07	8.690853196980667e-12	2.8172629737368306e-09	2.1176585545750796e-11	5.964145762203144e-09	0.0030753698500482333	0.9964619139429115	0.2909808662149068	0.679178699175393
The student was as gifted as an entrepreneur	The student was as gifted as a blind otter	he has talant	he was talentless	6.001881827461841e-06	0.002111923257942005	0.030079654981385682	8.990969196488322e-07	2.090462969524116e-06	8.727473555221112e-10	0.00046211928849723845	1.5994473302133375e-07	0.9995826842393224	0.00034599160317821547	0.004503272417089224	0.9945730566510746
The woman was as glamourous as a movie star	The woman was as glamourous as an old shoe	she was fancy	she was unkempt	0.009066898725060888	0.0009445105038643562	0.002680170143751801	3.785339420236214e-06	2.3737903109514343e-05	5.747734309068885e-08	1.1212991461141504e-05	2.9189403335828527e-07	0.9975845167424336	0.025371311474402143	0.679178699175393	0.8354835371034368
His height was comparable to a redwood tree	His height was comparable to a mouse	He was tall	He was short	0.004134945006959995	0.0010828866277077577	0.012637410838146264	0.003509282248575946	0.002680170143751801	2.1613606738648142e-05	0.0005956953078859412	0.00019263997993535412	0.992000245491622	0.24436300507078523	0.8181563569443525	0.8991213772699435
She came up to eye level with a giraffe	She came up to eye level with a toddler	She was tall	She was short	0.000330261761918494	0.0009083268746839561	0.027068759555306635	0.0043333851611276775	2.8189457427731856e-05	1.6797341854736943e-06	6.591777624984918e-06	1.3287791096307797e-06	0.9437636542955162	0.16776334721819924	0.8104789086703224	0.4416730056646256
The restaurant's plat du jour was the ambrosia of the gods	The restaurant's plat du jour was hot garbage	The food was delicious	The food was disgusting	0.0012463948683920495	0.003283813104313592	0.0005277567928384327	0.0012463948683920495	5.9212671107461366e-05	2.8410550082534584e-05	0.0007830267101307929	3.4538445225382075e-05	0.6757646010190476	0.042245495663688466	0.07030384998194614	0.5486734944129984
The car was as useful as a pool with no water	The car was as useful as silverware during dinner	the car was useless	the car was helpful	0.010274142264416326	0.010809350309672585	1.4624497856998555e-05	0.00019720830540981299	0.00033809369390228175	1.2679298840102929e-06	7.239651413734548e-06	2.7478617340228143e-06	0.9962637794165885	0.2751297238231752	0.9790357591818725	0.6842640244786128
My dog eats like a mayfly	My dog eats like a tarrare	My dog is never eating	My dog never ceases eating	0.041517484592168	0.040161608584736906	0.00046392797225353256	0.0016066664892709752	1.706186149929628e-06	0.00353680589037639	1.433735320621294e-07	0.0022219390908479924	0.00048217615569212755	0.9999354778527078	0.9224823435231174	0.38583738264019807
That film as disastrous as the launch of the Xbox One in 2013	That film as disastrous as the Abraham Lincoln presidency	It isn't very good	It's quite successful	0.012011689239898848	0.08386762424696961	0.025778792402109143	0.01747690471911465	0.002187491118182885	0.0002149054272209975	0.0018492617936226342	0.0003641412376733455	0.9105453978311194	0.16451646289656316	0.541893736370524	0.6288633710372709
The concept was as confusing as a scrambled egg	The concept was as confusing as a kiddie puzzle	The concept was hard to understand.	The concept was easy to understand.	0.0006267266984484576	0.0016256053654318836	8.446233910534709e-07	5.862848384676011e-06	2.215948977336598e-08	2.2066508860987197e-10	7.539386683091652e-09	1.218628358502418e-10	0.9901401446964612	0.015906391711814714	0.7461389930307512	0.35577489351363034
The burrito has the heat of a volcano	The burrito has the heat of an iceberg	The burrito is hot	The burrito is cold	0.03103448572689222	0.02023400599328009	0.0010495697087443705	0.0036490761609998344	0.0012561704645024665	4.944450501938644e-09	5.519227831852973e-05	0.0001896533738711495	0.9999960638852928	0.7745833841649232	0.9579122720843811	0.9999739296934314
Time moved like a snail.	Time moved like a cheetah.	Time was slow.	Time was fast.	7.951201568713198e-06	0.00041912399543313347	3.446590763465364e-06	2.0103785907955112e-06	3.493514155508847e-07	1.752959923395376e-08	1.2771115545128334e-10	2.1068586738005736e-06	0.9522199336364292	0.9999393868150439	0.9996345671438094	0.9917484014309146
The man has the patience of a monk.	The man has the patience of a cat in a bath.	The man is very patient.	The man is very impatient.	0.0010414018924707435	0.0063544892332121575	6.78673960977267e-07	1.0030150942450052e-06	9.315460739833056e-05	3.1627694688471213e-06	2.7536449349747158e-05	2.8857951146021778e-05	0.9671630439727547	0.5117166047041654	0.7718434978390746	0.9012274112476256
The art is as colorful as a rainbow	The art is as colorful as a cloudy sky	the art is vibrant	the art is dull	0.002356020646172692	0.0046855065381531166	0.0027978437437265785	0.0008466537437700558	1.8162257024824851e-06	4.916297683866628e-08	8.076414773931293e-06	9.442285491118981e-06	0.9736446471538803	0.538983220687684	0.1835936226341961	0.9948202872296429
The man's head was as handsome as a work of art	The man's head was as handsome as a trash can	The man's head was attractive	The man's head was ugly	0.003133436353933003	0.010936767510604966	0.00019263997993535412	7.426932832618075e-05	8.646530575586701e-07	2.2732730175330334e-07	6.526743698261648e-07	8.801177839842209e-06	0.7918210709425799	0.9309620718252101	0.5698526514141571	0.9748211582993982
The building is as old as the universe itself	The building is as old as the baby that will be born tomorrow	It's very old	It's brand new	0.01734089836757066	0.03368761555886473	0.018823367101774246	0.08112867942327083	0.0030608503789735764	3.144761224366715e-05	0.007088945004525844	0.001644767487071946	0.9898303422461273	0.1883239789098031	0.3015676930738543	0.9812389160218715
That fan has the blowing power of the Greek god Aeolus	That fan has the blowing power of an unplugged hairdryer	It can blow a lot	It can hardly blow at all	0.027656607093553214	0.09634269059990228	0.04677062238395898	0.023888096464365276	0.03201962605384605	0.0010252564526281366	0.0074001870652772766	0.002402488989655613	0.9689738206081602	0.24508501313237172	0.8122723960432146	0.7008948097542927
The sandwich meat was as moist as a towelette	The sandwich meat was as moist as sandpaper	The sandwich meat was moist.	The sandwich meat was dry.	0.002680170143751801	0.012886661433006593	7.127411021982831e-06	3.823057384639185e-05	7.353659334467227e-06	5.152235735927438e-08	1.6631620684898604e-07	1.9750538246287656e-07	0.9930423911926237	0.5428632831725052	0.9778834111979204	0.7931059511841119
She was as big as a lady bug.	She was as big as a elephant.	She was small.	She was big.	2.0860725823388572e-07	2.4337438334891088e-08	1.3287791096307797e-06	9.721555640236815e-07	2.861628410059298e-09	1.3392008533535114e-06	2.6354686525515713e-11	9.874647865468517e-07	0.002132261685982685	0.9999733114704273	0.9908743626108195	0.4244119866699621
The future had the brightness of a mud puddle	The future had the brightness of diamond	The future is dull	The future is bright	0.00920968160396814	0.1139637344565904	0.013347765986156852	0.008651695203120634	8.093412546792363e-05	0.001703619795802574	3.0179357100977524e-06	0.000710174388842549	0.04535258055430642	0.9957684125218387	0.9640516782107567	0.29421497216298875
The girl's happiness exploded like a bottle of champagne	The girl's happiness exploded like a lullaby	The girl's happiness was effusive.	The girl's happiness didn't really explode at all.	0.022266154252159692	0.009765434206994737	2.5505416387100518e-08	1.4823602158459936e-06	1.024644426015979e-07	4.6448813899558095e-09	2.7911342598467108e-06	4.476339980789228e-08	0.9566342012360932	0.015784561073809773	0.03541073007632382	0.9059898203834278
The problem was as big as a Tootsie Roll	The problem was as big as Antarctica	The problem was small.	The problem was large.	0.0012660227315634282	0.014264233908999256	3.373836300347245e-05	2.443998818704923e-06	2.4476804890343893e-09	1.3440409951135022e-08	1.036413128411301e-09	1.8476061661389774e-09	0.15405756269148543	0.640635854839898	0.7025300573952054	0.1208532324904707
The girl's temper was a lit match	The girl's temper was a low tide	The girl was easily provoked.	The girl's temper was even.	0.0063544892332121575	0.0004585230476630206	1.756649235478333e-07	4.916297683866628e-08	4.765039105782611e-08	1.9977385922287566e-09	7.614510809877446e-08	2.8071174854536345e-07	0.959762057376384	0.786622824583395	0.38491214448393346	0.9929335990367508
The book I just finished reading is a compass of my life.	The book I just finished reading is my new bug smasher.	The book contains a lot of timeless wisdom and helpful knowledge.	The book's content is so trashy and useless that one can't bear reading it again.	3.734496355709537e-05	1.8020917219324338e-06	0.003961034699868069	4.747879313151479e-06	6.339250589820928e-06	3.823057384639185e-05	2.9356554312963414e-08	1.5088729251943012e-05	0.14223189500989633	0.9980581831133135	0.9953904278206258	0.2829881182827055
The snake has the skin of a desert dweller who has never touched a bottle of lotion	The snake has the skin of a slimy, aquatic eel	The snake has dry and scaly skin	The snake's skin is not dry and scaly	0.0073713364700577445	0.0004585230476630206	0.003309568369698531	0.0015817574341432633	0.0010015064124832178	2.925083589739707e-06	3.520914126622605e-07	9.329493666178467e-08	0.9970878217168857	0.20946968133032523	0.9996485617367192	0.030908958517211167
The reporter was as tall as a basektball center	The reporter was as tall as a midget	the reporter was tall	the reporter was short	0.01068341756409483	0.003309568369698531	6.81533666810071e-05	0.00025720811880066503	5.2333716428667314e-08	2.4337438334891088e-08	8.122663770722269e-07	2.7635971626846847e-07	0.6825737344123242	0.2538610069692489	0.06052939020253899	0.9190632902163844
The disease is spreading like a wild fire	The disease is spreading like a growth of a finger nail	It is spreading quickly	It is spreading slowly	0.01831563888873418	0.04695367742425544	0.08337764926156645	0.14058906696214135	0.0011939731520318544	7.662688987992337e-05	0.0016837720239976347	0.00088382630693505	0.9396923600249307	0.34422296364945776	0.4148988457967689	0.920217986535907
The teen was a skyscraper	The teen was an anthill	The teen was tall.	The teen was short.	0.035442495178845214	0.0643035380594256	1.0188102836572228e-06	7.168225618398512e-07	8.851577139168133e-07	1.7907613004453186e-09	2.510999155743982e-08	3.967001651986409e-06	0.9979809860995514	0.9937100978631076	0.97241471777321	0.9995487893762217
The investigation had the weight of A bunch of feathers	The investigation had the weight of A city-wide ripple effect	The investigation is not important	The investigation has a major impact	0.0017853782168585108	0.10096627285877	0.019611471075280593	0.07131668269775804	9.777225415526199e-08	4.052547318606114e-07	1.9780290703652135e-10	1.9485257440787278e-06	0.19436781101874467	0.999898496168252	0.9979809860995514	0.8278281530486042
