x_1	x_2	y_1	y_2	P(x_1)	P(x_2)	P(y_1)	P(y_2)	P(x_1, y_1)	P(x_1, y_2)	P(x_2, y_1)	P(x_2, y_2)	P(y_1|x_1)	P(y_2|x_2)	P(x_1|y_1)	P(x_2|y_2)
The man was as handsome as a prince	The man was as handsome as a hobo	he was good looking	he was ugly	5.640494951038687e-17	3.475116829097203e-23	3.5592263367548426e-14	5.443822077880825e-14	3.590830013530804e-26	6.1073657296393216e-27	3.0226556751913503e-31	1.2476478581808014e-30	0.8546407487799795	0.8049790636643896	0.9999915823633528	0.0002042440372436734
The conversation was sharp as a tack	The conversation was sharp as a rock	The conversation was sharp and witty.	The conversation was dull and not sharp.	3.1010328274236492e-18	4.812211818426947e-20	4.336967143894475e-21	3.260733447446081e-25	1.0424363444089985e-31	5.110686105922813e-35	8.836509998345199e-34	3.1258370104915547e-37	0.999509976625655	0.00035361603902156415	0.9915944657361797	0.006079095223732046
He ate it like a fat boy eats cake	He ate it like a young boy eats broccoli	The food was tasty to him	The food was unpalatable to him	5.946823761269871e-20	2.494614508955335e-24	3.675382104005418e-18	1.0186690837596246e-16	2.6467169938942606e-30	4.140459943693419e-30	5.05371075314694e-34	1.4827704236760078e-32	0.38995844932767665	0.9670404622015575	0.9998090938328408	0.0035683941746237507
He picked it up like a mother holding a baby	He picked it up like a playboy holding a condom	He held it with pride and care	He held it with disgust and caution	9.732311201607695e-23	2.4670516610071873e-28	3.97182288911328e-18	9.972231983735612e-23	9.060723460512657e-30	1.7283086889287456e-35	2.3435306655635167e-36	3.816825436638e-40	0.9999980925304698	0.0001628399389473871	0.9999997413528765	2.2083677363574605e-05
He rushed through the math test like an ape	He rushed through the math test like a rocket scientist	He rushed because he is dumb	He rushed because he is smart	2.8242744233907417e-27	2.048561631895014e-27	1.5566433991810193e-22	1.7441494835924132e-22	1.156833859403195e-38	3.3423934663532396e-39	2.414036136347532e-41	2.1137614272769886e-40	0.7758397473164107	0.8975003409776752	0.9979175841977923	0.059479416501162584
The bear was as hungry as a lion	The bear was as hungry as a piece of paper	it was starving	it didn't need food	1.3238026883699525e-18	1.9783037442004002e-22	7.885158703665001e-17	3.243759142001869e-19	9.963015090602165e-26	7.784392067226922e-29	1.0126801684253365e-29	8.424342069891996e-32	0.9992192810535647	0.008250225107522293	0.9998983663843857	0.0010810394634527478
That conversation had the ease of doing your taxes blindfolded.	That conversation had the ease of a Sunday morning.	Having that conversation was difficult	Having that conversation was easy.	9.578621467421084e-36	9.481594643884915e-28	3.0763769547707967e-15	6.251126164459508e-19	1.252855320816162e-46	2.5147574378078476e-45	1.4206736745604024e-38	8.903623478110859e-38	0.04745586852583001	0.8623951196336088	8.818740941020288e-09	0.9999999717557984
Their conversations were artillery bombardments.	Their conversations were a hug with words.	Their conversations were heated and antagonistic.	Their conversations were friendly.	1.0261214143214834e-25	7.598536191893482e-27	8.289186456480004e-23	1.0514686843972651e-19	8.3508176755779e-39	1.3121522729858227e-35	1.0475494669007178e-41	4.3280567581072015e-37	0.000636016610925125	0.9999757968952004	0.9987471441969905	0.03193117820796669
The story was as disturbing as a nightmare	The story was as disturbing as a newborn puppy	The story was very disturbing.	The story failed to be disturbing, and in fact seemed cute.	6.205718704014744e-20	6.653938865284585e-25	3.3685413759068136e-18	1.0515138738129705e-32	4.769782052364689e-32	3.2102457610271735e-45	1.397876882638012e-35	1.800631711765204e-47	0.9999999999999327	1.288118956774513e-12	0.9997070165235084	0.005577729583000749
Their expectations of the house they could afford turned into melted ice.	Their expectations of the house they could afford leapt past the second story.	Their expectations were not met.	Their expectations were exceeded.	5.5101160610412503e-36	1.7092926913539546e-37	1.0810711100284178e-17	1.3861014631829369e-17	1.941018493091575e-43	1.3525851839506748e-44	7.385952358050517e-46	5.08621017874113e-46	0.9348552637019177	0.40780499482245464	0.9962092303908976	0.03624083519507642
Those that heard the child sing were carried away on gentle waves.	Those that heard the child sing were tortured by the intruding notes.	Those that heard the singing were pleasantly entertained.	Those that heard the singing were unpleasantly inundated.	3.438662174055907e-34	4.265133680264922e-38	2.2058395611149833e-28	1.7069894896316005e-33	6.447741080935818e-48	2.0293697172204673e-53	1.6353696043253867e-49	2.676003997064701e-54	0.9999968525979804	1.6363030121466416e-05	0.9752639414937251	0.11650147197582458
She sings like an angel	She sings like a bullfrog	her voice is magical	her voice is awful	2.9561398140285314e-13	4.645143628052196e-18	9.936449000621348e-18	2.359943653243365e-17	2.7746915778877255e-20	4.3770681842316723e-23	3.034885789229471e-27	1.9364583130227938e-25	0.9984249873818632	0.9845694797430627	0.9999998906226019	0.0044046125927333915
HIs opinions were as firm as concrete	HIs opinions were as firm as a cotton ball	He was very certain of his opinion	He was very uncertain of his opinion	1.302749493921546e-22	4.171858025342591e-27	1.971265228970247e-17	2.740200808762388e-20	1.0629803391025534e-31	3.651622554073263e-34	2.231015043420737e-36	4.6223118102204527e-38	0.996576492468497	0.020297884904270196	0.9999790121403273	0.0001265663882964484
The pilot landed the plane like he was handling a new born baby.	The pilot landed the plane like it was on a roller coaster.	The landing was smooth and gentle	The landing was bumpy and rough	2.196811259433032e-29	1.0078956369715539e-25	6.737208483825365e-16	5.837801054692683e-16	8.896570690832435e-36	4.569331694227153e-38	1.0379276682913643e-33	4.5617521880829065e-32	0.9948901847560592	0.9777533454650652	0.008498628861978174	0.9999989983394694
The man's personality is like a Beanie Baby	The man's personality is like a drill sergeant	The man has a soft personality.	The man has a hard personality.	4.199793876110775e-23	1.8579198377546939e-22	4.517133449489898e-22	6.506384405693564e-22	1.206697221195748e-34	1.0637037165643273e-36	2.526346874952806e-35	1.6917998159037709e-34	0.9912620243022148	0.8700729250310814	0.8268833251772825	0.9937518756443359
The poster was as colorful as a rainbow	The poster was as colorful as a sidewalk	The poster has a lot of color.	The poster was dull and colorless.	2.356380167237794e-18	9.838992302434758e-24	3.026227638694435e-19	3.6073400723038975e-22	2.36984004927981e-32	5.518746384043311e-34	2.557539615423882e-36	2.6090346810305504e-38	0.9772425411498016	0.01009832955635177	0.9998920912980849	4.727362268454252e-05
She is as eager as a beaver	She is as eager as a sloth	she is excited	she is bored	8.274237029805812e-17	2.487446443244832e-19	4.8333652102914e-14	3.8419359064707784e-14	9.30662836017906e-25	1.1608953186496154e-25	6.495899008267775e-28	3.90137531965667e-28	0.8890955153989658	0.3752305841520949	0.999302500554327	0.003349404526863802
The motor on the boat is a Babbling drunk	The motor on the boat is a Roaring lion	It is barely running	It is running strong	5.266931317952608e-33	1.9804637592267423e-29	4.79009473110789e-17	3.2637242611700785e-15	1.1054044951691641e-39	1.8478660121514075e-40	3.847075213033116e-37	3.354111010753353e-36	0.8567757894679355	0.8971045216544142	0.002865130795919842	0.9999449104633644
The lawyer's opening argument was a Russian novel.	The lawyer's opening argument was an airport paperback.	The lawyer's opening argument was long.	The lawyer's opening argument was tawdry.	1.685871530321151e-28	1.9751201181561374e-31	1.7937909936246055e-23	3.431401909199905e-27	3.7983248207662057e-38	2.3693657815536364e-43	3.686767482838321e-42	1.6268928166834884e-44	0.9999937621158971	0.004393402160044878	0.9999029464344715	0.06425187352021099
The house had the cleanliness of a museum	The house had the cleanliness of a paintball arena	The house was very clean.	The house was a mess.	7.516600689361297e-20	5.527494253552009e-25	5.1687678076642217e-17	1.3132773207526512e-15	9.06738291194849e-33	3.089109581075237e-32	2.9357927891408188e-36	4.4284485563283265e-36	0.2269201231326459	0.6013448430846081	0.9996763296985797	0.00014333624893884272
The grapes had the freshness of a secondhand toy.	The grapes had the freshness of an early summer morning.	The grapes weren't fresh.	The grapes were very fresh.	1.4598156111513774e-32	3.023852783157742e-25	1.1713698492410836e-20	2.7649602582827723e-20	2.0966150009498618e-41	9.74339829762407e-42	1.4282608464605804e-36	5.268068630748881e-36	0.6827241416844867	0.7867098906465734	1.4679280954489672e-05	0.99999815048342
The toy had the enjoyment of an execution	The toy had the enjoyment of roller coaster	The toy was not fun	The toy was fun	1.418662322881304e-26	8.128381545984673e-26	1.1078785807488675e-16	3.644546575100817e-15	2.9281998885759834e-35	1.3359468523462555e-34	1.6430045110171097e-34	1.8642288596860195e-32	0.1797801756825853	0.9912636762209937	0.15126370643441617	0.9928847722779559
The movie's message was as heartwarming as a cup of mint tea	The movie's message was as heartwarming as a Popsicle	The movie message was very heartwarming.	The movie's message wasn't heartwarming at all.	7.085232151558248e-28	1.8302066033668188e-27	9.662100871961067e-23	6.723079514605079e-26	1.340842747093281e-42	1.2715836660132259e-41	5.684642797282333e-41	8.207777550867816e-40	0.0953882996295732	0.9352269125326022	0.023043575175529428	0.9847439299041505
The book was as classic as pancakes for breakfast	The book was as classic as a bride wearing purple	The book was very classic.	The book wasn't a classic.	1.3912933194271279e-24	1.5016310203996846e-29	3.6382308915393913e-20	6.729540416590301e-20	2.390398786636744e-37	1.178832845032674e-36	1.1430536839900741e-41	4.677165686702985e-41	0.16859050510577928	0.8036064259457695	0.999952183751354	3.967466754440221e-05
The toy was as new as A quarter from this year.	The toy was as new as A quarter from the year you were born.	The toy was recent	The toy was dated.	8.079874304953993e-34	7.491459775649647e-37	1.9217996632245708e-17	5.544994935946963e-20	9.799684103959136e-42	8.870411553125577e-43	8.542957513498048e-45	4.750463920047338e-46	0.9169959801724135	0.052677554476868296	0.9991290008418489	0.0005352537689930171
The woman was as tall as a tree	The woman was as tall as a footstool	The woman was tall	The woman was short	2.1992909587885487e-16	1.3924323927352407e-20	3.876672412699106e-14	4.42467961824488e-15	4.2490241598076035e-23	6.09457470215595e-24	2.222903861948021e-27	1.0693521133048916e-26	0.8745580375462519	0.8279009971560208	0.9999476871043371	0.0017515235599736118
Tom had the joy of a robot.	Tom had the joy of a dog.	Tom is not very joyful.	Tom is very joyful.	1.5541260884338268e-24	5.9897732333823454e-24	8.240641663228663e-21	3.9289784755159046e-19	8.960602945143377e-36	2.22996224201484e-34	1.5897701894240344e-36	3.354088834218317e-34	0.03863047729773908	0.9952825621930885	0.8493162119342219	0.6006551137209315
The movie has a depth of A canyon.	The movie has a depth of A pothole.	The movie is deeply philosophical.	The movie has little substance.	1.343074023456407e-28	4.6993146616942544e-30	6.896594414053296e-20	8.80030493898324e-21	1.4262402004587753e-37	3.728595568128532e-39	3.217990554367531e-40	2.4599909401570876e-38	0.9745232051201435	0.9870876005153544	0.9977488040051827	0.8683800796365113
The movie has a depth of A valley.	The movie has a depth of A flatland.	The movie is expansive in it's meaning.	The movie lacks depth.	1.5386793351966135e-28	4.6983933292090325e-33	1.8373988006226804e-26	4.008505889482617e-18	3.3430752451082613e-43	1.0255404273663082e-36	6.025749446943243e-48	2.5733013833185006e-39	3.259817035114112e-07	0.9999999976583585	0.9999819757546702	0.0025029345600200313
She was as delicate as An elephant	She was as delicate as A snowflake	She was a lumbering clod	She was fragile	1.200098102883395e-23	5.956921245407519e-22	3.02537195337968e-20	6.995264402501987e-13	2.8537446479424758e-33	7.872573452214599e-30	3.241751871943123e-36	1.92143069717714e-27	0.000362360615698329	0.9999999983128448	0.9988653247099273	0.9959194733290188
Her dinner tasted like An old shoe	Her dinner tasted like Manna from heaven	The food was disgusting	The food was gloriously delicious	2.0775471493976614e-26	2.845748734334393e-22	3.902893647639588e-13	4.064668960343657e-15	3.940327648422512e-33	1.2261984649274525e-37	1.0077585135646297e-30	3.0618110772403642e-31	0.9999688817677818	0.2330252492300557	0.0038947634294984076	0.9999995995187348
The boy's lemonade stand was as successful as a Fortune 500 company	The boy's lemonade stand was as successful as the 1962 New York Mets	The boy's lemonade stand was a wild success.	The boy's lemonade stand did terribly.	6.4773785449434374e-24	1.2885668407667336e-26	2.46167127826925e-23	6.892729904380479e-27	8.876569949729364e-36	7.731936016588386e-40	4.381294600240969e-38	3.733801191889014e-41	0.9999129025893023	0.0008514884853810643	0.9950884455841718	0.04606607724290754
He is as famous as a movie star	He is as famous as a roach in a dumpster	people know him	no one knows him	3.911933390040104e-17	1.76971871125847e-21	1.6622301149030228e-14	1.1866967437380819e-14	2.040881767700873e-24	1.0338267485390892e-24	2.978681516107556e-29	2.3406543966207696e-28	0.6637643070623982	0.8871079757076921	0.9999854051415923	0.00022635558421507567
She is as fancy as a prom queen	She is as fancy as dish water	she is elegant	she is dirty	4.8679709213444584e-20	2.9159465806904394e-22	7.174050552216144e-15	5.3715170822631835e-15	4.926761118261798e-28	9.62884107053611e-30	3.5935203776817077e-31	1.4925555746534962e-30	0.9808306865878824	0.8059557424151089	0.9992711436314299	0.13420576769906672
Her face glowed like the sun	Her face glowed like the reflection of a dusty mirror	Her face was luminous	her face was dull	8.791607775879125e-15	4.295274470087083e-23	4.9278018077992036e-14	4.249004714112465e-17	1.3197561663077905e-22	1.0594039581989282e-27	1.7975442937108047e-31	2.4841938873366443e-34	0.9999919727940569	0.0013800858733360466	0.9999999986379724	2.344897133518417e-07
He was the size of an ape.	He was the size of an ant.	He was huge.	He was small.	1.0006604108169213e-22	6.919121314747887e-21	5.787048203427217e-16	2.8984774578351043e-16	9.061009196774515e-28	5.5414382211914e-29	5.747174475536082e-27	6.217571205096092e-26	0.9423676543649118	0.9153867750703721	0.13618869892704488	0.9991095391424191
The song had the creativity of an ameba.	The song had the creativity of all the paintings in the Louvre.	The song was too simplistic.	The song was very complex and beautiful.	9.300859888217245e-29	8.803718585246697e-31	1.2269290116412491e-21	5.184473429420917e-22	2.4354155130131347e-38	1.3678578361182343e-41	2.2153190095909113e-42	3.849487627404662e-42	0.9994386625202382	0.6347255333620412	0.9999090456020853	0.21961850382758524
That movie was as long as a 25-year-old tapeworm	That movie was as long as Howie Mandel's hair	It's extremely long	It's as short as can be	3.370321988018666e-29	2.2135726491721144e-25	1.2291204414449238e-15	3.319455851847765e-18	1.3180003015854121e-37	9.149165856449638e-42	3.6953028914520535e-33	2.3765966799748426e-37	0.9999305877943907	6.430985256688739e-05	3.5665636430359204e-05	0.9999615045593039
The playground is as safe as Dracula's fangs.	The playground is as safe as an insurance policy.	The playground is dangerous.	The playground is secure.	1.6704045479247473e-29	3.9967631368778835e-26	9.383872838209318e-19	3.9741396928373674e-19	8.28400646929092e-37	4.867390323701737e-37	1.6569270216208317e-34	5.173854724207087e-33	0.6298955616413927	0.9689687741429517	0.004974748743282153	0.9999059321778765
The manager added kindling to our spark.	The manager added water to our spark.	The manager motivated his employees.	The manager demotivated his employees.	9.743945946836408e-29	1.9581384815947172e-28	1.2298630455858692e-20	1.5782756681358485e-23	4.7373403153427765e-40	1.3700884192815551e-40	3.340506966494785e-39	3.823645618492398e-40	0.7756685376426534	0.10270689142456654	0.12420138941904059	0.7362035850667513
The student was as gifted as an entrepreneur	The student was as gifted as a blind otter	he has talant	he was talentless	2.5887902713244637e-23	7.7191340180067255e-28	9.801074887662747e-18	4.814702918269285e-15	1.9563973175614406e-37	1.4794869879241722e-33	6.661271731374594e-42	3.021701095823605e-37	0.00013221736073638376	0.9999779557121067	0.9999659524940466	0.0002041980831808932
The woman was as glamourous as a movie star	The woman was as glamourous as an old shoe	she was fancy	she was unkempt	1.3843020415889494e-21	2.599810963932907e-26	1.1443776929356724e-15	7.001554167254257e-16	3.841920748552091e-33	1.0661270314281414e-32	1.0054438345511969e-36	2.2699131264069167e-35	0.2649017538214442	0.9575843975111068	0.9997383650415813	0.0021245971714691884
His height was comparable to a redwood tree	His height was comparable to a mouse	He was tall	He was short	1.654507975309486e-19	2.7834057813135985e-20	2.7241873924528106e-12	3.742881432009701e-13	3.292082793212411e-23	1.8877571859501863e-26	1.5925712182705747e-25	2.4483808693842135e-24	0.999426905263096	0.9389266752655797	0.9951857100256144	0.9923487659241786
She came up to eye level with a giraffe	She came up to eye level with a toddler	She was tall	She was short	3.940560145252593e-22	2.0185077404646985e-22	1.6715130272007954e-11	2.8199359449287426e-12	9.556115250373696e-26	2.033590093185927e-26	9.123549356552995e-27	5.220619715826091e-27	0.8245347890301638	0.36395413979599817	0.9128473483286117	0.2042774048860567
The restaurant's plat du jour was the ambrosia of the gods	The restaurant's plat du jour was hot garbage	The food was delicious	The food was disgusting	3.94452257572158e-26	2.1658604825316544e-26	2.4929947495734954e-11	3.902893647639588e-13	1.9663909224413437e-32	1.1063058495600304e-34	8.69357876473541e-33	3.012847622588348e-31	0.994405402804692	0.9719542380411851	0.6934291652327577	0.9996329386991879
The car was as useful as a pool with no water	The car was as useful as silverware during dinner	the car was useless	the car was helpful	1.651918101985275e-24	1.9026801439459863e-25	2.314415337621295e-15	1.2896355864837953e-16	2.181134530350577e-32	3.650532473731021e-36	1.8459914489443453e-33	3.6251925457370605e-36	0.9998326594925262	0.0019599696847539955	0.9219696000331414	0.4982585977393211
My dog eats like a mayfly	My dog eats like a tarrare	My dog is never eating	My dog never ceases eating	3.4357478450146184e-21	1.3813378204417898e-28	7.150028117035701e-17	2.3564125261001755e-21	1.405665431822484e-31	7.193033516384375e-32	2.64980627746509e-39	1.8091016508436274e-38	0.6614993324904693	0.8722419884293933	0.9999999811490973	2.515074052860137e-07
That film as disastrous as the launch of the Xbox One in 2013	That film as disastrous as the Abraham Lincoln presidency	It isn't very good	It's quite successful	1.1414260900467748e-30	1.6974605603878437e-29	9.883204885140661e-14	2.0499030681270457e-15	6.212527595290509e-39	8.105252029446449e-41	1.1015413788870539e-37	1.80673517641972e-39	0.987121396914651	0.016137201568344174	0.05338751926465512	0.9570648116652409
The concept was as confusing as a scrambled egg	The concept was as confusing as a kiddie puzzle	The concept was hard to understand.	The concept was easy to understand.	1.0870143396429146e-23	2.2201084494061748e-26	3.3045062423077394e-20	7.789154652265959e-19	3.43228950391595e-36	2.1795093350176593e-35	8.650414700264344e-39	6.620549807731359e-38	0.13605412514517504	0.8844391260585168	0.9974860314609204	0.0030284338792889937
The burrito has the heat of a volcano	The burrito has the heat of an iceberg	The burrito is hot	The burrito is cold	1.5902008311143128e-21	4.502967292404448e-25	4.945979777503279e-16	5.612830753835778e-16	2.9794232195523676e-27	2.4337004994927045e-28	3.2101461692034286e-31	1.7852242932044673e-30	0.9244847467405489	0.8475886969055565	0.9998922677278005	0.007282014628160769
Time moved like a snail.	Time moved like a cheetah.	Time was slow.	Time was fast.	6.238146684847763e-18	1.6079348595548561e-19	1.1834277102569793e-15	9.12830014011049e-16	2.8903929495096366e-25	2.336098556295449e-26	4.834068344553431e-28	7.740132119641889e-27	0.9252209840384131	0.9412166906299514	0.9983303318479889	0.2488699023177912
The man has the patience of a monk.	The man has the patience of a cat in a bath.	The man is very patient.	The man is very impatient.	3.1069113430778374e-22	6.008758928680043e-27	1.4771909981235001e-19	6.303035789534851e-20	3.529358132445241e-30	4.207166762416671e-32	5.852907351230486e-35	6.142946780604071e-36	0.9882199371178039	0.09498615866307837	0.9999834167855128	0.00014599017147639992
The art is as colorful as a rainbow	The art is as colorful as a cloudy sky	the art is vibrant	the art is dull	3.636165395585021e-19	4.3531565719105276e-23	5.559554232271174e-17	8.433630318571362e-18	3.1004256333588993e-28	3.3817031055190573e-31	3.199642669914333e-32	2.20970693389143e-34	0.9989104661665723	0.006858738174808646	0.999896810538976	0.0006530035069933276
The man's head was as handsome as a work of art	The man's head was as handsome as a trash can	The man's head was attractive	The man's head was ugly	4.917519345540863e-22	4.6014045220295965e-26	3.120611473810899e-19	2.812589752495539e-18	1.0983893209223188e-31	3.4613925660762275e-33	5.963975858536605e-35	6.737866423874028e-34	0.9694494029340595	0.9186833764011443	0.9994573199853195	0.16294013110927277
The building is as old as the universe itself	The building is as old as the baby that will be born tomorrow	It's very old	It's brand new	4.56079752811639e-16	1.015623460875965e-23	2.0307419773097876e-14	2.6348025228363847e-13	4.899244750870701e-22	1.1332870688606162e-22	1.165583875793998e-28	1.6316225278779507e-29	0.8121374071904868	0.1227941510256309	0.9999997620891264	1.4397255009796365e-07
That fan has the blowing power of the Greek god Aeolus	That fan has the blowing power of an unplugged hairdryer	It can blow a lot	It can hardly blow at all	1.7101483892973165e-28	2.458875112207433e-30	1.5202040984481743e-18	1.2003145101576157e-21	1.049676208527434e-36	1.0525621220813572e-38	2.722130896135369e-38	4.443587018438049e-39	0.9900720589934154	0.1403316474266616	0.9747224703193383	0.2968485004294525
The sandwich meat was as moist as a towelette	The sandwich meat was as moist as sandpaper	The sandwich meat was moist.	The sandwich meat was dry.	8.509571636713027e-26	3.632315952962094e-24	3.60426077887436e-21	6.488198692349085e-20	4.346223005008587e-37	4.046289078491038e-38	5.409934539108152e-36	5.9480912324959023e-36	0.9148302419711258	0.5236905913144335	0.07436360231033942	0.993243295467998
She was as big as a lady bug.	She was as big as a elephant.	She was small.	She was big.	1.5799752071586275e-22	4.565316299514938e-19	4.715638114443464e-15	1.8313421814443013e-15	6.181759129258651e-28	5.302364576136292e-28	6.02187061684214e-24	4.738662144273259e-24	0.5382874033614442	0.4403743057590084	0.00010264459332319861	0.9998881167053337
The future had the brightness of a mud puddle	The future had the brightness of diamond	The future is dull	The future is bright	3.305239971272176e-26	1.8674483943975447e-22	4.263296647048857e-15	3.229548762691987e-11	2.04762252375743e-36	4.042422825851632e-35	5.435033840877361e-33	3.3413906058153894e-29	0.04821128549952514	0.9998373686116099	0.0003766032452411625	0.9999987901989285
The girl's happiness exploded like a bottle of champagne	The girl's happiness exploded like a lullaby	The girl's happiness was effusive.	The girl's happiness didn't really explode at all.	6.304190015526963e-20	9.17448335207641e-24	1.704922212069684e-23	3.972694681540355e-29	2.5046303721210492e-36	2.032230390470769e-36	1.484117614691053e-39	7.851719215414466e-40	0.5520624288875473	0.34599900497712516	0.9994078013511475	0.00038621048262784145
The problem was as big as a Tootsie Roll	The problem was as big as Antarctica	The problem was small.	The problem was large.	3.327052027689882e-24	1.8843114320504496e-18	7.299896018914644e-18	5.6464984555628265e-18	2.467447581279049e-35	8.454651727273565e-36	4.79163475169655e-30	4.5659850857953465e-31	0.7447970304364612	0.08700042203450294	5.1494636029465825e-06	0.9999814837433327
The girl's temper was a lit match	The girl's temper was a low tide	The girl was easily provoked.	The girl's temper was even.	2.2473983324089543e-21	6.20729236017229e-24	4.823475452877186e-21	4.143318705396671e-23	1.4356851550389245e-35	1.4632533458690797e-35	2.471872939840654e-37	6.969077000273919e-37	0.4952451232025929	0.7381754001959409	0.9830740457062465	0.04546204214568156
The book I just finished reading is a compass of my life.	The book I just finished reading is my new bug smasher.	The book contains a lot of timeless wisdom and helpful knowledge.	The book's content is so trashy and useless that one can't bear reading it again.	6.135012655311371e-27	1.5701427334858118e-33	8.690488497634077e-27	1.4184873505540159e-36	8.363133714288954e-44	5.668083560145218e-54	9.625249399980723e-51	3.760107775389266e-60	0.9999999999322254	3.9065042552849683e-10	0.9999998849085927	6.633821186829272e-07
The snake has the skin of a desert dweller who has never touched a bottle of lotion	The snake has the skin of a slimy, aquatic eel	The snake has dry and scaly skin	The snake's skin is not dry and scaly	2.854706419167986e-38	3.2063587605497182e-27	6.131297360321541e-18	4.574451043191924e-19	7.249563464532528e-46	7.941513489449771e-48	7.997805316347559e-36	4.837034479644693e-37	0.9891642288461988	0.057030354080369154	9.064441027411916e-11	0.9999999999835818
